Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participant I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_3.keys,key_resp_3.rt,typedWord,key_resp_4.keys,key_resp_4.rt,typedWord2,key_resp_5.keys,key_resp_5.rt
,,,,z,1,1.73871,0,10,10,16,1,clirate,crilate,CLIRATE,NWTL,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.75619,0,11,11,8,1,picture,pimrure,PICTURE,WRL,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.58303,0,12,12,5,1,library,lirbary,LIBRARY,WTL,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.794765,0,13,13,22,1,chfistmas,chrustmas,CHFISTMAS,NWRL,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.78012,0,14,14,12,1,codfort,cofdort,CODFORT,NWTL,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.773845,0,15,15,9,1,parcel,pafbel,PARCEL,WRL,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.59781,0,16,16,4,1,laundry,laudnry,LAUNDRY,WTL,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.62217,0,17,17,23,1,cnipper,crupper,CNIPPER,NWRL,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.67246,0,18,18,11,1,violin,viprin,VIOLIN,WRL,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.699625,0,19,19,13,1,cobcert,cocbert,COBCERT,NWTL,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.669665,0,20,20,3,1,fifty,fitfy,FIFTY,WTL,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.635215,0,21,21,6,1,monopoly,mogomoly,MONOPOLY,WRL,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.79088,0,22,22,17,1,flech,felch,FLECH,NWTL,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.615325,0,23,23,0,1,coral,croal,CORAL,WTL,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,sleeve,seleve,SLEEVE,RL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,space,4.05536,m,1,0.621895,0,0,0,58,1,,,,,,,,
,,,,,,,,,,,,environment,environmnet,ENVIRONMENT,TL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.56613,0,1,1,16,1,,,,,,,,
,,,,,,,,,,,,stull,stlul,STULL,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.66593,0,2,2,136,1,,,,,,,,
,,,,,,,,,,,,wutch,wucth,WUTCH,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.62979,0,3,3,154,1,,,,,,,,
,,,,,,,,,,,,heafs,hefas,HEAFS,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.62635,0,4,4,106,1,,,,,,,,
,,,,,,,,,,,,lying,luang,LYING,RL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.75951,0,5,5,33,1,,,,,,,,
,,,,,,,,,,,,tourist,tuorist,TOURIST,TL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.598265,0,6,6,72,1,,,,,,,,
,,,,,,,,,,,,emter,etmer,EMTER,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.705295,0,7,7,99,1,,,,,,,,
,,,,,,,,,,,,standust,stadnust,STANDUST,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.89975,0,8,8,138,1,,,,,,,,
,,,,,,,,,,,,rolief,rolalf,ROLIEF,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.565705,0,9,9,125,1,,,,,,,,
,,,,,,,,,,,,print,prumt,PRINT,RL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.64597,0,10,10,51,1,,,,,,,,
,,,,,,,,,,,,rolin,rofan,ROLIN,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.620135,0,11,11,126,1,,,,,,,,
,,,,,,,,,,,,pench,putch,PENCH,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.70384,0,12,12,118,1,,,,,,,,
,,,,,,,,,,,,lopely,lopley,LOPELY,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.54573,0,13,13,111,1,,,,,,,,
,,,,,,,,,,,,troasure,trosaure,TROASURE,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.721345,0,14,14,146,1,,,,,,,,
,,,,,,,,,,,,tronch,tornch,TRONCH,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.535755,0,15,15,150,1,,,,,,,,
,,,,,,,,,,,,sporks,spilks,SPORKS,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.5705,0,16,16,132,1,,,,,,,,
,,,,,,,,,,,,drink,drnik,DRINK,TL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.55258,0,17,17,14,1,,,,,,,,
,,,,,,,,,,,,hoafe,hofae,HOAFE,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.51483,0,18,18,107,1,,,,,,,,
,,,,,,,,,,,,referee,refenie,REFEREE,RL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,1.28411,0,19,19,52,1,,,,,,,,
,,,,,,,,,,,,scratch,scronch,SCRATCH,RL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.763565,0,20,20,56,1,,,,,,,,
,,,,,,,,,,,,forty,fumty,FORTY,RL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.57799,0,21,21,21,1,,,,,,,,
,,,,,,,,,,,,round,roasd,ROUND,RL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.5609,0,22,22,55,1,,,,,,,,
,,,,,,,,,,,,heaven,houven,HEAVEN,RL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.49185,0,23,23,23,1,,,,,,,,
,,,,,,,,,,,,stomach,sotmach,STOMACH,TL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.53535,0,24,24,65,1,,,,,,,,
,,,,,,,,,,,,outside,outsake,OUTSIDE,RL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.55519,0,25,25,39,1,,,,,,,,
,,,,,,,,,,,,blanket,blanekt,BLANKET,TL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.487995,0,26,26,8,1,,,,,,,,
,,,,,,,,,,,,dored,dized,DORED,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.775565,0,27,27,96,1,,,,,,,,
,,,,,,,,,,,,pevuliar,panuliar,PEVULIAR,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.89579,0,28,28,119,1,,,,,,,,
,,,,,,,,,,,,around,aronud,AROUND,TL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.65537,0,29,29,2,1,,,,,,,,
,,,,,,,,,,,,bidger,bofger,BIDGER,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.74368,0,30,30,81,1,,,,,,,,
,,,,,,,,,,,,asbrunaut,andrunaut,ASBRUNAUT,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.805945,0,31,31,80,1,,,,,,,,
,,,,,,,,,,,,loarnt,lorant,LOARNT,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.74225,0,32,32,110,1,,,,,,,,
,,,,,,,,,,,,crockle,chickle,CROCKLE,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.602195,0,33,33,89,1,,,,,,,,
,,,,,,,,,,,,singer,sintor,SINGER,RL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.77144,0,34,34,57,1,,,,,,,,
,,,,,,,,,,,,child,chlid,CHILD,TL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.505,0,35,35,12,1,,,,,,,,
,,,,,,,,,,,,callage,calluze,CALLAGE,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.635265,0,36,36,83,1,,,,,,,,
,,,,,,,,,,,,niffling,nilffing,NIFFLING,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.582515,0,37,37,116,1,,,,,,,,
,,,,,,,,,,,,birthday,birthady,BIRTHDAY,TL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.428025,0,38,38,6,1,,,,,,,,
,,,,,,,,,,,,believe,belivee,BELIEVE,TL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.54009,0,39,39,5,1,,,,,,,,
,,,,,,,,,,,,winter,wniter,WINTER,TL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.61703,0,40,40,77,1,,,,,,,,
,,,,,,,,,,,,proffed,pauffed,PROFFED,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.68426,0,41,41,122,1,,,,,,,,
,,,,,,,,,,,,petrol,petnal,PETROL,RL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.675955,0,42,42,44,1,,,,,,,,
,,,,,,,,,,,,chupter,chufler,CHUPTER,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.57481,0,43,43,87,1,,,,,,,,
,,,,,,,,,,,,dufty,dutfy,DUFTY,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.651575,0,44,44,97,1,,,,,,,,
,,,,,,,,,,,,plain,ploun,PLAIN,RL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.66776,0,45,45,46,1,,,,,,,,
,,,,,,,,,,,,dentist,dentsit,DENTIST,TL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.514935,0,46,46,13,1,,,,,,,,
,,,,,,,,,,,,forest,fazest,FOREST,RL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.56088,0,47,47,20,1,,,,,,,,
,,,,,,,,,,,,dimotaurs,dizetaurs,DIMOTAURS,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.720845,0,48,48,94,1,,,,,,,,
,,,,,,,,,,,,thoatre,thotare,THOATRE,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.777095,0,49,49,147,1,,,,,,,,
,,,,,,,,,,,,roinwater,raunwater,ROINWATER,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.78199,0,50,50,123,1,,,,,,,,
,,,,,,,,,,,,kitchen,kolchen,KITCHEN,RL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.59542,0,51,51,30,1,,,,,,,,
,,,,,,,,,,,,enezies,eneizes,ENEZIES,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.6304,0,52,52,98,1,,,,,,,,
,,,,,,,,,,,,natural,nidural,NATURAL,RL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.53662,0,53,53,37,1,,,,,,,,
,,,,,,,,,,,,story,sotry,STORY,TL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.778085,0,54,54,66,1,,,,,,,,
,,,,,,,,,,,,spoff,sopff,SPOFF,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.47665,0,55,55,143,1,,,,,,,,
,,,,,,,,,,,,patient,patiort,PATIENT,RL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.52868,0,56,56,41,1,,,,,,,,
,,,,,,,,,,,,holmits,homlits,HOLMITS,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.591805,0,57,57,108,1,,,,,,,,
,,,,,,,,,,,,plastic,plasdoc,PLASTIC,RL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.652355,0,58,58,47,1,,,,,,,,
,,,,,,,,,,,,market,motket,MARKET,RL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.50141,0,59,59,34,1,,,,,,,,
,,,,,,,,,,,,twotched,towtched,TWOTCHED,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.54352,0,60,60,151,1,,,,,,,,
,,,,,,,,,,,,senved,sevned,SENVED,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.674765,0,61,61,101,1,,,,,,,,
,,,,,,,,,,,,winner,wniner,WINNER,TL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.540245,0,62,62,76,1,,,,,,,,
,,,,,,,,,,,,grufes,gurfes,GRUFES,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.620205,0,63,63,105,1,,,,,,,,
,,,,,,,,,,,,pigeon,pigain,PIGEON,RL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.76444,0,64,64,45,1,,,,,,,,
,,,,,,,,,,,,difentions,difortions,DIFENTIONS,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.78379,0,65,65,95,1,,,,,,,,
,,,,,,,,,,,,snake,sanke,SNAKE,TL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.787245,0,66,66,61,1,,,,,,,,
,,,,,,,,,,,,playnime,plarmime,PLAYNIME,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.698175,0,67,67,120,1,,,,,,,,
,,,,,,,,,,,,statue,sattue,STATUE,TL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.51101,0,68,68,64,1,,,,,,,,
,,,,,,,,,,,,robber,roblar,ROBBER,RL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,0,0.5365,0,69,69,54,1,,,,,,,,
,,,,,,,,,,,,gniching,ginching,GNICHING,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.64751,0,70,70,104,1,,,,,,,,
,,,,,,,,,,,,pavement,pavemist,PAVEMENT,RL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.54576,0,71,71,42,1,,,,,,,,
,,,,,,,,,,,,potato,potido,POTATO,RL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.712285,0,72,72,48,1,,,,,,,,
,,,,,,,,,,,,thirns,thrins,THIRNS,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.61765,0,73,73,148,1,,,,,,,,
,,,,,,,,,,,,swump,suwmp,SWUMP,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.90152,0,74,74,144,1,,,,,,,,
,,,,,,,,,,,,sibble,sibode,SIBBLE,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.79769,0,75,75,129,1,,,,,,,,
,,,,,,,,,,,,stoze,sotze,STOZE,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.5603,0,76,76,141,1,,,,,,,,
,,,,,,,,,,,,vegetable,vgeetable,VEGETABLE,TL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.56214,0,77,77,74,1,,,,,,,,
,,,,,,,,,,,,hotel,hidel,HOTEL,RL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.58172,0,78,78,27,1,,,,,,,,
,,,,,,,,,,,,onerall,onuvall,ONERALL,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.79814,0,79,79,117,1,,,,,,,,
,,,,,,,,,,,,sturfish,strufish,STURFISH,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.670665,0,80,80,139,1,,,,,,,,
,,,,,,,,,,,,button,butotn,BUTTON,TL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.603305,0,81,81,10,1,,,,,,,,
,,,,,,,,,,,,crunphy,clinphy,CRUNPHY,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.58106,0,82,82,92,1,,,,,,,,
,,,,,,,,,,,,stipping,stippnig,STIPPING,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.95452,0,83,83,140,1,,,,,,,,
,,,,,,,,,,,,spirit,siprit,SPIRIT,TL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.500965,0,84,84,63,1,,,,,,,,
,,,,,,,,,,,,clavely,chovely,CLAVELY,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.48861,0,85,85,88,1,,,,,,,,
,,,,,,,,,,,,prince,primse,PRINCE,RL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.553295,0,86,86,50,1,,,,,,,,
,,,,,,,,,,,,influence,imbluence,INFLUENCE,RL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.615035,0,87,87,28,1,,,,,,,,
,,,,,,,,,,,,orchestra,onthestra,ORCHESTRA,RL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.707,0,88,88,38,1,,,,,,,,
,,,,,,,,,,,,curfomers,confomers,CURFOMERS,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.8003,0,89,89,93,1,,,,,,,,
,,,,,,,,,,,,awful,awufl,AWFUL,TL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.860925,0,90,90,3,1,,,,,,,,
,,,,,,,,,,,,talking,tlaking,TALKING,TL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.49267,0,91,91,70,1,,,,,,,,
,,,,,,,,,,,,canivan,canuran,CANIVAN,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.79947,0,92,92,84,1,,,,,,,,
,,,,,,,,,,,,penguin,pengoan,PENGUIN,RL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.83071,0,93,93,43,1,,,,,,,,
,,,,,,,,,,,,ghost,glust,GHOST,RL1,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.476175,0,94,94,22,1,,,,,,,,
,,,,,,,,,,,,stoff,skaff,STOFF,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.58599,0,95,95,134,1,,,,,,,,
,,,,,,,,,,,,esferiment,efseriment,ESFERIMENT,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.64145,0,96,96,100,1,,,,,,,,
,,,,,,,,,,,,burning,burnnig,BURNING,TL2,m,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,m,1,0.54677,0,97,97,9,1,,,,,,,,
,,,,,,,,,,,,midute,midtue,MIDUTE,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.66694,0,98,98,114,1,,,,,,,,
,,,,,,,,,,,,motter,mtoter,MOTTER,TLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.520855,0,99,99,115,1,,,,,,,,
,,,,,,,,,,,,arvument,ansument,ARVUMENT,RLNW,z,2002,2020-10-15_12h20.39.460,ColomboPrimingTaskB,2020.1.2,Win32,60,,,z,1,0.650525,0,100,100,79,1,,,,,,,,
