Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participant I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_3.keys,key_resp_3.rt,typedWord,key_resp_4.keys,key_resp_4.rt,typedWord2,key_resp_5.keys,key_resp_5.rt
,,,,,,,,,,,,onerall,onuvall,ONERALL,RLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.731885,0,108,108,117,1,,,,,,,,
,,,,,,,,,,,,chupter,chufler,CHUPTER,RLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.74821,0,109,109,87,1,,,,,,,,
,,,,,,,,,,,,grufes,gurfes,GRUFES,TLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.59832,0,110,110,105,1,,,,,,,,
,,,,,,,,,,,,midute,midtue,MIDUTE,TLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.62205,0,111,111,114,1,,,,,,,,
,,,,,,,,,,,,patient,patiort,PATIENT,RL2,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.73845,0,112,112,41,1,,,,,,,,
,,,,,,,,,,,,legend,lafend,LEGEND,RL1,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.570665,0,113,113,31,1,,,,,,,,
,,,,,,,,,,,,snake,sanke,SNAKE,TL1,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.632365,0,114,114,61,1,,,,,,,,
,,,,,,,,,,,,talking,tlaking,TALKING,TL1,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.800025,0,115,115,70,1,,,,,,,,
,,,,,,,,,,,,scraff,stoaff,SCRAFF,RLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,0,0.99815,0,116,116,128,1,,,,,,,,
,,,,,,,,,,,,lying,luang,LYING,RL1,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,1.320295,0,117,117,33,1,,,,,,,,
,,,,,,,,,,,,rolin,rofan,ROLIN,RLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.81415,0,118,118,126,1,,,,,,,,
,,,,,,,,,,,,dufty,dutfy,DUFTY,TLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.93707,0,119,119,97,1,,,,,,,,
,,,,,,,,,,,,chicken,chicekn,CHICKEN,TL2,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.651795,0,120,120,11,1,,,,,,,,
,,,,,,,,,,,,powerful,powerdil,POWERFUL,RL2,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.737655,0,121,121,49,1,,,,,,,,
,,,,,,,,,,,,curfomers,confomers,CURFOMERS,RLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.74909,0,122,122,93,1,,,,,,,,
,,,,,,,,,,,,troasure,trosaure,TROASURE,TLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,0,0.983015,0,123,123,146,1,,,,,,,,
,,,,,,,,,,,,privary,privony,PRIVARY,RLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,1.136965,0,124,124,121,1,,,,,,,,
,,,,,,,,,,,,crims,cloms,CRIMS,RLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.947155,0,125,125,91,1,,,,,,,,
,,,,,,,,,,,,stilks,stofks,STILKS,RLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.950105,0,126,126,135,1,,,,,,,,
,,,,,,,,,,,,esferiment,efseriment,ESFERIMENT,TLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.7486,0,127,127,100,1,,,,,,,,
,,,,,,,,,,,,child,chlid,CHILD,TL2,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.51625,0,128,128,12,1,,,,,,,,
,,,,,,,,,,,,stimp,stmip,STIMP,TLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.64981,0,129,129,137,1,,,,,,,,
,,,,,,,,,,,,biscuit,bisciut,BISCUIT,TL2,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,1.13296,0,130,130,7,1,,,,,,,,
,,,,,,,,,,,,print,prumt,PRINT,RL2,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.666145,0,131,131,51,1,,,,,,,,
,,,,,,,,,,,,button,butotn,BUTTON,TL2,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.64699,0,132,132,10,1,,,,,,,,
,,,,,,,,,,,,emter,etmer,EMTER,TLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.78158,0,133,133,99,1,,,,,,,,
,,,,,,,,,,,,wutch,wucth,WUTCH,TLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.783165,0,134,134,154,1,,,,,,,,
,,,,,,,,,,,,potato,potido,POTATO,RL2,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.935375,0,135,135,48,1,,,,,,,,
,,,,,,,,,,,,thoatre,thotare,THOATRE,TLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,1.337385,0,136,136,147,1,,,,,,,,
,,,,,,,,,,,,arvument,ansument,ARVUMENT,RLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,1.3994,0,137,137,79,1,,,,,,,,
,,,,,,,,,,,,alphabet,alphaebt,ALPHABET,TL2,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.88965,0,138,138,1,1,,,,,,,,
,,,,,,,,,,,,sunset,snuset,SUNSET,TL1,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,1.00348,0,139,139,68,1,,,,,,,,
,,,,,,,,,,,,plain,ploun,PLAIN,RL2,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,1.56677,0,140,140,46,1,,,,,,,,
,,,,,,,,,,,,meanwhile,mionwhile,MEANWHILE,RL1,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.633035,0,141,141,36,1,,,,,,,,
,,,,,,,,,,,,playnime,plarmime,PLAYNIME,RLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.850395,0,142,142,120,1,,,,,,,,
,,,,,,,,,,,,hospital,hempital,HOSPITAL,RL1,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.89764,0,143,143,26,1,,,,,,,,
,,,,,,,,,,,,dored,dized,DORED,RLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.81946,0,144,144,96,1,,,,,,,,
,,,,,,,,,,,,panther,pantlor,PANTHER,RL2,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.684465,0,145,145,40,1,,,,,,,,
,,,,,,,,,,,,outside,outsake,OUTSIDE,RL1,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,0,0.54812,0,146,146,39,1,,,,,,,,
,,,,,,,,,,,,sleeve,seleve,SLEEVE,RL2,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.68863,0,147,147,58,1,,,,,,,,
,,,,,,,,,,,,following,follownig,FOLLOWING,TL2,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.81708,0,148,148,18,1,,,,,,,,
,,,,,,,,,,,,almond,almnod,ALMOND,TL2,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.682545,0,149,149,0,1,,,,,,,,
,,,,,,,,,,,,stody,sotdy,STODY,TLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.60135,0,150,150,142,1,,,,,,,,
,,,,,,,,,,,,stipping,stippnig,STIPPING,TLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.616015,0,151,151,140,1,,,,,,,,
,,,,,,,,,,,,environment,environmnet,ENVIRONMENT,TL2,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.920725,0,152,152,16,1,,,,,,,,
,,,,,,,,,,,,clavely,chovely,CLAVELY,RLNW,z,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.602115,0,153,153,88,1,,,,,,,,
,,,,,,,,,,,,statue,sattue,STATUE,TL1,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.75003,0,154,154,64,1,,,,,,,,
,,,,,,,,,,,,birthday,birthady,BIRTHDAY,TL2,m,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.966015,0,155,155,6,1,,,,,,,,
,,,,,,,,,,,,,,,,,9430,2020-10-20_14h55.04.291,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,space,28.76586, stop,space,20.639675, once they heard it,m,4.41406
