Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participant I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_3.keys,key_resp_3.rt,typedWord,key_resp_4.keys,key_resp_4.rt,typedWord2,key_resp_5.keys,key_resp_5.rt
,,,,m,1,0.79631,0,12,12,1,1,elderflower,elferdower,ELDERFLOWER,WTL,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.873775,0,13,13,23,1,cnipper,crupper,CNIPPER,NWRL,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.71476,0,14,14,6,1,monopoly,mogomoly,MONOPOLY,WRL,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,4.795315,0,15,15,2,1,festival,fetsival,FESTIVAL,WTL,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,1.165255,0,16,16,12,1,codfort,cofdort,CODFORT,NWTL,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.9719,0,17,17,4,1,laundry,laudnry,LAUNDRY,WTL,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.67502,0,18,18,9,1,parcel,pafbel,PARCEL,WRL,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.799865,0,19,19,18,1,alacus,afogus,ALACUS,NWRL,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,0,1.2011,0,20,20,21,1,campet,cantet,CAMPET,NWRL,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,2.323005,0,21,21,17,1,flech,felch,FLECH,NWTL,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,1.218285,0,22,22,15,1,etephant,etpheant,ETEPHANT,NWTL,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.91587,0,23,23,3,1,fifty,fitfy,FIFTY,WTL,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,leopard,luipard,LEOPARD,RL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,space,4.722685,m,1,0.753395,0,0,0,32,1,,,,,,,,
,,,,,,,,,,,,cammied,cammoad,CAMMIED,RLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,1.01458,0,1,1,85,1,,,,,,,,
,,,,,,,,,,,,lying,luang,LYING,RL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.65003,0,2,2,33,1,,,,,,,,
,,,,,,,,,,,,stipping,stippnig,STIPPING,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.603955,0,3,3,140,1,,,,,,,,
,,,,,,,,,,,,swallow,sawllow,SWALLOW,TL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.535175,0,4,4,69,1,,,,,,,,
,,,,,,,,,,,,dentist,dentsit,DENTIST,TL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.50051,0,5,5,13,1,,,,,,,,
,,,,,,,,,,,,hospital,hempital,HOSPITAL,RL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.57843,0,6,6,26,1,,,,,,,,
,,,,,,,,,,,,spoff,sopff,SPOFF,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.58292,0,7,7,143,1,,,,,,,,
,,,,,,,,,,,,winner,wniner,WINNER,TL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.454915,0,8,8,76,1,,,,,,,,
,,,,,,,,,,,,entry,enrty,ENTRY,TL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.496735,0,9,9,15,1,,,,,,,,
,,,,,,,,,,,,fulore,fluore,FULORE,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.70148,0,10,10,103,1,,,,,,,,
,,,,,,,,,,,,vegetable,vgeetable,VEGETABLE,TL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.480805,0,11,11,74,1,,,,,,,,
,,,,,,,,,,,,loarnt,lorant,LOARNT,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.71691,0,12,12,110,1,,,,,,,,
,,,,,,,,,,,,talking,tlaking,TALKING,TL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.73314,0,13,13,70,1,,,,,,,,
,,,,,,,,,,,,alphabet,alphaebt,ALPHABET,TL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.54115,0,14,14,1,1,,,,,,,,
,,,,,,,,,,,,burning,burnnig,BURNING,TL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.473015,0,15,15,9,1,,,,,,,,
,,,,,,,,,,,,woary,woray,WOARY,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.801955,0,16,16,153,1,,,,,,,,
,,,,,,,,,,,,following,follownig,FOLLOWING,TL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.614025,0,17,17,18,1,,,,,,,,
,,,,,,,,,,,,arvument,ansument,ARVUMENT,RLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.7358,0,18,18,79,1,,,,,,,,
,,,,,,,,,,,,round,roasd,ROUND,RL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.617695,0,19,19,55,1,,,,,,,,
,,,,,,,,,,,,plastic,plasdoc,PLASTIC,RL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.717925,0,20,20,47,1,,,,,,,,
,,,,,,,,,,,,robber,roblar,ROBBER,RL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.66485,0,21,21,54,1,,,,,,,,
,,,,,,,,,,,,esferiment,efseriment,ESFERIMENT,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.66688,0,22,22,100,1,,,,,,,,
,,,,,,,,,,,,trapped,tarpped,TRAPPED,TL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.633635,0,23,23,73,1,,,,,,,,
,,,,,,,,,,,,forty,fumty,FORTY,RL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.51733,0,24,24,21,1,,,,,,,,
,,,,,,,,,,,,clavely,chovely,CLAVELY,RLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.648965,0,25,25,88,1,,,,,,,,
,,,,,,,,,,,,spailt,sparft,SPAILT,RLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,1.13131,0,26,26,133,1,,,,,,,,
,,,,,,,,,,,,thought,thuoght,THOUGHT,TL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.76763,0,27,27,71,1,,,,,,,,
,,,,,,,,,,,,kitchen,kolchen,KITCHEN,RL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.587965,0,28,28,30,1,,,,,,,,
,,,,,,,,,,,,stilks,stofks,STILKS,RLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.91581,0,29,29,135,1,,,,,,,,
,,,,,,,,,,,,orchestra,onthestra,ORCHESTRA,RL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.817985,0,30,30,38,1,,,,,,,,
,,,,,,,,,,,,scratch,scronch,SCRATCH,RL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,1.034735,0,31,31,56,1,,,,,,,,
,,,,,,,,,,,,senved,sevned,SENVED,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.83199,0,32,32,101,1,,,,,,,,
,,,,,,,,,,,,statue,sattue,STATUE,TL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.582145,0,33,33,64,1,,,,,,,,
,,,,,,,,,,,,troasure,trosaure,TROASURE,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,0,0.94932,0,34,34,146,1,,,,,,,,
,,,,,,,,,,,,birthday,birthady,BIRTHDAY,TL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.649975,0,35,35,6,1,,,,,,,,
,,,,,,,,,,,,wardrobe,wradrobe,WARDROBE,TL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.733465,0,36,36,75,1,,,,,,,,
,,,,,,,,,,,,asbrunaut,andrunaut,ASBRUNAUT,RLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.983875,0,37,37,80,1,,,,,,,,
,,,,,,,,,,,,print,prumt,PRINT,RL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.499875,0,38,38,51,1,,,,,,,,
,,,,,,,,,,,,sibble,sibode,SIBBLE,RLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.61444,0,39,39,129,1,,,,,,,,
,,,,,,,,,,,,wutch,wucth,WUTCH,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.566265,0,40,40,154,1,,,,,,,,
,,,,,,,,,,,,powerful,powerdil,POWERFUL,RL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.74698,0,41,41,49,1,,,,,,,,
,,,,,,,,,,,,referee,refenie,REFEREE,RL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.706545,0,42,42,52,1,,,,,,,,
,,,,,,,,,,,,motter,mtoter,MOTTER,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.59893,0,43,43,115,1,,,,,,,,
,,,,,,,,,,,,sleeve,seleve,SLEEVE,RL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.50729,0,44,44,58,1,,,,,,,,
,,,,,,,,,,,,crunphy,clinphy,CRUNPHY,RLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.9548,0,45,45,92,1,,,,,,,,
,,,,,,,,,,,,sunset,snuset,SUNSET,TL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.54794,0,46,46,68,1,,,,,,,,
,,,,,,,,,,,,pigeon,pigain,PIGEON,RL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.520025,0,47,47,45,1,,,,,,,,
,,,,,,,,,,,,stody,sotdy,STODY,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.746565,0,48,48,142,1,,,,,,,,
,,,,,,,,,,,,drink,drnik,DRINK,TL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.550255,0,49,49,14,1,,,,,,,,
,,,,,,,,,,,,crishing,conshing,CRISHING,RLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.78492,0,50,50,90,1,,,,,,,,
,,,,,,,,,,,,niffling,nilffing,NIFFLING,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.698735,0,51,51,116,1,,,,,,,,
,,,,,,,,,,,,renorded,renaided,RENORDED,RLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.682565,0,52,52,124,1,,,,,,,,
,,,,,,,,,,,,penguin,pengoan,PENGUIN,RL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.93004,0,53,53,43,1,,,,,,,,
,,,,,,,,,,,,heaven,houven,HEAVEN,RL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.75475,0,54,54,23,1,,,,,,,,
,,,,,,,,,,,,dufty,dutfy,DUFTY,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.63928,0,55,55,97,1,,,,,,,,
,,,,,,,,,,,,holmits,homlits,HOLMITS,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,0,0.532715,0,56,56,108,1,,,,,,,,
,,,,,,,,,,,,legend,lafend,LEGEND,RL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.601485,0,57,57,31,1,,,,,,,,
,,,,,,,,,,,,winter,wniter,WINTER,TL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.530765,0,58,58,77,1,,,,,,,,
,,,,,,,,,,,,stomach,sotmach,STOMACH,TL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.587115,0,59,59,65,1,,,,,,,,
,,,,,,,,,,,,playnime,plarmime,PLAYNIME,RLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,1.052465,0,60,60,120,1,,,,,,,,
,,,,,,,,,,,,panther,pantlor,PANTHER,RL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.635245,0,61,61,40,1,,,,,,,,
,,,,,,,,,,,,canivan,canuran,CANIVAN,RLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.647005,0,62,62,84,1,,,,,,,,
,,,,,,,,,,,,stoff,skaff,STOFF,RLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.67929,0,63,63,134,1,,,,,,,,
,,,,,,,,,,,,basket,basekt,BASKET,TL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.56597,0,64,64,4,1,,,,,,,,
,,,,,,,,,,,,grufes,gurfes,GRUFES,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.772945,0,65,65,105,1,,,,,,,,
,,,,,,,,,,,,rolief,rolalf,ROLIEF,RLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.681155,0,66,66,125,1,,,,,,,,
,,,,,,,,,,,,forest,fazest,FOREST,RL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.933395,0,67,67,20,1,,,,,,,,
,,,,,,,,,,,,tomay,toamy,TOMAY,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.733585,0,68,68,149,1,,,,,,,,
,,,,,,,,,,,,holiday,hafiday,HOLIDAY,RL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.532445,0,69,69,25,1,,,,,,,,
,,,,,,,,,,,,snack,sanck,SNACK,TL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.815165,0,70,70,60,1,,,,,,,,
,,,,,,,,,,,,hoafe,hofae,HOAFE,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.81696,0,71,71,107,1,,,,,,,,
,,,,,,,,,,,,tronch,tornch,TRONCH,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.679335,0,72,72,150,1,,,,,,,,
,,,,,,,,,,,,curfomers,confomers,CURFOMERS,RLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.613245,0,73,73,93,1,,,,,,,,
,,,,,,,,,,,,gniching,ginching,GNICHING,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.74705,0,74,74,104,1,,,,,,,,
,,,,,,,,,,,,influence,imbluence,INFLUENCE,RL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.93388,0,75,75,28,1,,,,,,,,
,,,,,,,,,,,,rolin,rofan,ROLIN,RLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.81673,0,76,76,126,1,,,,,,,,
,,,,,,,,,,,,thoatre,thotare,THOATRE,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.63932,0,77,77,147,1,,,,,,,,
,,,,,,,,,,,,midute,midtue,MIDUTE,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,0,0.733815,0,78,78,114,1,,,,,,,,
,,,,,,,,,,,,yowned,yonwed,YOWNED,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,0,0.60122,0,79,79,155,1,,,,,,,,
,,,,,,,,,,,,petrol,petnal,PETROL,RL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,0,0.63285,0,80,80,44,1,,,,,,,,
,,,,,,,,,,,,natural,nidural,NATURAL,RL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.96538,0,81,81,37,1,,,,,,,,
,,,,,,,,,,,,snake,sanke,SNAKE,TL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.53287,0,82,82,61,1,,,,,,,,
,,,,,,,,,,,,pavement,pavemist,PAVEMENT,RL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,0,0.66703,0,83,83,42,1,,,,,,,,
,,,,,,,,,,,,standust,stadnust,STANDUST,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,1.01636,0,84,84,138,1,,,,,,,,
,,,,,,,,,,,,smooth,somoth,SMOOTH,TL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.55137,0,85,85,59,1,,,,,,,,
,,,,,,,,,,,,privary,privony,PRIVARY,RLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.947545,0,86,86,121,1,,,,,,,,
,,,,,,,,,,,,believe,belivee,BELIEVE,TL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.516165,0,87,87,5,1,,,,,,,,
,,,,,,,,,,,,plain,ploun,PLAIN,RL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.57024,0,88,88,46,1,,,,,,,,
,,,,,,,,,,,,emter,etmer,EMTER,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.714895,0,89,89,99,1,,,,,,,,
,,,,,,,,,,,,crockle,chickle,CROCKLE,RLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.83306,0,90,90,89,1,,,,,,,,
,,,,,,,,,,,,boach,beuch,BOACH,RLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.63514,0,91,91,82,1,,,,,,,,
,,,,,,,,,,,,child,chlid,CHILD,TL2,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.58346,0,92,92,12,1,,,,,,,,
,,,,,,,,,,,,meanwhile,mionwhile,MEANWHILE,RL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.58357,0,93,93,36,1,,,,,,,,
,,,,,,,,,,,,rimble,rirkle,RIMBLE,RLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,z,1,0.59932,0,94,94,127,1,,,,,,,,
,,,,,,,,,,,,knorn,konrn,KNORN,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,0,0.58522,0,95,95,109,1,,,,,,,,
,,,,,,,,,,,,hibernate,hafernate,HIBERNATE,RL1,m,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,1,0.715335,0,96,96,24,1,,,,,,,,
,,,,,,,,,,,,twotched,towtched,TWOTCHED,TLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,0,0.96305,0,97,97,151,1,,,,,,,,
,,,,,,,,,,,,pench,putch,PENCH,RLNW,z,5889,2020-10-07_18h05.12.766,ColomboPrimingTaskB,2020.1.2,MacIntel,60,,,m,0,0.68335,0,98,98,118,1,,,,,,,,
