Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participants I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_3.keys,key_resp_3.rt,typedWord,key_resp_4.keys,key_resp_4.rt,typedWord2,key_resp_5.keys,key_resp_5.rt
,,,,,,,,,,,,swallow,swalolw,SWALLOW,TL2,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.61451,0,9,9,69,1,,,,,,,,
,,,,,,,,,,,,vegetable,vegetalbe,VEGETABLE,TL2,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.66927,0,10,10,74,1,,,,,,,,
,,,,,,,,,,,,meanwhile,meanwhote,MEANWHILE,RL2,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.20539,0,11,11,36,1,,,,,,,,
,,,,,,,,,,,,button,bizton,BUTTON,RL1,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.71658,0,12,12,10,1,,,,,,,,
,,,,,,,,,,,,troasure,tronture,TROASURE,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.805375,0,13,13,146,1,,,,,,,,
,,,,,,,,,,,,swump,scomp,SWUMP,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.839605,0,14,14,144,1,,,,,,,,
,,,,,,,,,,,,influence,influorce,INFLUENCE,RL2,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.73558,0,15,15,28,1,,,,,,,,
,,,,,,,,,,,,alphabet,anthabet,ALPHABET,RL1,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.150055,0,16,16,1,1,,,,,,,,
,,,,,,,,,,,,prince,pirnce,PRINCE,TL1,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.83398,0,17,17,50,1,,,,,,,,
,,,,,,,,,,,,plain,palin,PLAIN,TL1,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.623095,0,18,18,46,1,,,,,,,,
,,,,,,,,,,,,tomay,tovoy,TOMAY,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.9893,0,19,19,149,1,,,,,,,,
,,,,,,,,,,,,cammied,cammeid,CAMMIED,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.891445,0,20,20,85,1,,,,,,,,
,,,,,,,,,,,,difentions,difnetions,DIFENTIONS,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.950845,0,21,21,95,1,,,,,,,,
,,,,,,,,,,,,wilked,winted,WILKED,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.001075,0,22,22,152,1,,,,,,,,
,,,,,,,,,,,,penguin,pneguin,PENGUIN,TL1,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.59002,0,23,23,43,1,,,,,,,,
,,,,,,,,,,,,twotched,tartched,TWOTCHED,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.97112,0,24,24,151,1,,,,,,,,
,,,,,,,,,,,,stoze,skaze,STOZE,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.800125,0,25,25,141,1,,,,,,,,
,,,,,,,,,,,,crunphy,curnphy,CRUNPHY,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.800015,0,26,26,92,1,,,,,,,,
,,,,,,,,,,,,thirns,thowns,THIRNS,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.751895,0,27,27,148,1,,,,,,,,
,,,,,,,,,,,,winner,winenr,WINNER,TL2,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.684425,0,28,28,76,1,,,,,,,,
,,,,,,,,,,,,dufty,dutfy,DUFTY,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.76592,0,29,29,97,1,,,,,,,,
,,,,,,,,,,,,gniching,ginching,GNICHING,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.68474,0,30,30,104,1,,,,,,,,
,,,,,,,,,,,,heaven,heamon,HEAVEN,RL2,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.633155,0,31,31,23,1,,,,,,,,
,,,,,,,,,,,,mirtioned,mitrioned,MIRTIONED,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.674085,0,32,32,113,1,,,,,,,,
,,,,,,,,,,,,senved,sevned,SENVED,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.656995,0,33,33,101,1,,,,,,,,
,,,,,,,,,,,,pevuliar,panuliar,PEVULIAR,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.04913,0,34,34,119,1,,,,,,,,
,,,,,,,,,,,,sleeve,slevee,SLEEVE,TL2,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.56481,0,35,35,58,1,,,,,,,,
,,,,,,,,,,,,playnime,plarmime,PLAYNIME,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,4.083595,0,36,36,120,1,,,,,,,,
,,,,,,,,,,,,biscuit,borcuit,BISCUIT,RL1,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.23863,0,37,37,7,1,,,,,,,,
,,,,,,,,,,,,thought,thouhgt,THOUGHT,TL2,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.682935,0,38,38,71,1,,,,,,,,
,,,,,,,,,,,,print,pirnt,PRINT,TL1,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.86643,0,39,39,51,1,,,,,,,,
,,,,,,,,,,,,loarnt,lorant,LOARNT,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.990415,0,40,40,110,1,,,,,,,,
,,,,,,,,,,,,roinwater,raunwater,ROINWATER,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.98195,0,41,41,123,1,,,,,,,,
,,,,,,,,,,,,natural,natumel,NATURAL,RL2,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.8176,0,42,42,37,1,,,,,,,,
,,,,,,,,,,,,plastic,palstic,PLASTIC,TL1,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.965475,0,43,43,47,1,,,,,,,,
,,,,,,,,,,,,kitchen,kitckon,KITCHEN,RL2,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.499085,0,44,44,30,1,,,,,,,,
,,,,,,,,,,,,chupter,chutper,CHUPTER,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.565935,0,45,45,87,1,,,,,,,,
,,,,,,,,,,,,wutch,wursh,WUTCH,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.6005,0,46,46,154,1,,,,,,,,
,,,,,,,,,,,,petrol,pterol,PETROL,TL1,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.57289,0,47,47,44,1,,,,,,,,
,,,,,,,,,,,,patient,ptaient,PATIENT,TL1,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.65065,0,48,48,41,1,,,,,,,,
,,,,,,,,,,,,fulore,fluore,FULORE,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.58274,0,49,49,103,1,,,,,,,,
,,,,,,,,,,,,tourist,toursit,TOURIST,TL2,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.03496,0,50,50,72,1,,,,,,,,
,,,,,,,,,,,,believe,butieve,BELIEVE,RL1,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.719075,0,51,51,5,1,,,,,,,,
,,,,,,,,,,,,curfomers,crufomers,CURFOMERS,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.67038,0,52,52,93,1,,,,,,,,
,,,,,,,,,,,,smooth,smotoh,SMOOTH,TL2,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.788445,0,53,53,59,1,,,,,,,,
,,,,,,,,,,,,flazer,falzer,FLAZER,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.335705,0,54,54,102,1,,,,,,,,
,,,,,,,,,,,,singer,sniger,SINGER,TL1,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.60267,0,55,55,57,1,,,,,,,,
,,,,,,,,,,,,standust,stalkust,STANDUST,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.26753,0,56,56,138,1,,,,,,,,
,,,,,,,,,,,,woary,wonvy,WOARY,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.73479,0,57,57,153,1,,,,,,,,
,,,,,,,,,,,,hoafe,hofae,HOAFE,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.622985,0,58,58,107,1,,,,,,,,
,,,,,,,,,,,,snake,snkae,SNAKE,TL2,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.5671,0,59,59,61,1,,,,,,,,
,,,,,,,,,,,,market,mardot,MARKET,RL2,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.6332,0,60,60,34,1,,,,,,,,
,,,,,,,,,,,,heafs,hefas,HEAFS,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.371795,0,61,61,106,1,,,,,,,,
,,,,,,,,,,,,skiffed,skiftad,SKIFFED,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.71756,0,62,62,130,1,,,,,,,,
,,,,,,,,,,,,enezies,eneizes,ENEZIES,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.604775,0,63,63,98,1,,,,,,,,
,,,,,,,,,,,,sporks,spilks,SPORKS,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,0,1.119315,0,64,64,132,1,,,,,,,,
,,,,,,,,,,,,panther,pnather,PANTHER,TL1,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.583745,0,65,65,40,1,,,,,,,,
,,,,,,,,,,,,instant,instort,INSTANT,RL2,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.60499,0,66,66,29,1,,,,,,,,
,,,,,,,,,,,,emter,etmer,EMTER,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.64414,0,67,67,99,1,,,,,,,,
,,,,,,,,,,,,rolief,rolalf,ROLIEF,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.8014,0,68,68,125,1,,,,,,,,
,,,,,,,,,,,,dentist,durtist,DENTIST,RL1,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.73978,0,69,69,13,1,,,,,,,,
,,,,,,,,,,,,pigeon,pgieon,PIGEON,TL1,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.550855,0,70,70,45,1,,,,,,,,
,,,,,,,,,,,,renorded,renaided,RENORDED,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.887345,0,71,71,124,1,,,,,,,,
,,,,,,,,,,,,dored,droed,DORED,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.62621,0,72,72,96,1,,,,,,,,
,,,,,,,,,,,,burning,bozning,BURNING,RL1,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.70667,0,73,73,9,1,,,,,,,,
,,,,,,,,,,,,dimotaurs,diomtaurs,DIMOTAURS,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.933355,0,74,74,94,1,,,,,,,,
,,,,,,,,,,,,powerful,pwoerful,POWERFUL,TL1,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.7227,0,75,75,49,1,,,,,,,,
,,,,,,,,,,,,snack,sncak,SNACK,TL2,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.608535,0,76,76,60,1,,,,,,,,
,,,,,,,,,,,,proffed,pauffed,PROFFED,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.788975,0,77,77,122,1,,,,,,,,
,,,,,,,,,,,,holiday,holitoy,HOLIDAY,RL2,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.60258,0,78,78,25,1,,,,,,,,
,,,,,,,,,,,,crockle,corckle,CROCKLE,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.565,0,79,79,89,1,,,,,,,,
,,,,,,,,,,,,stoff,skaff,STOFF,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.849045,0,80,80,134,1,,,,,,,,
,,,,,,,,,,,,stipping,stipporg,STIPPING,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,2.052905,0,81,81,140,1,,,,,,,,
,,,,,,,,,,,,legend,legord,LEGEND,RL2,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.016755,0,82,82,31,1,,,,,,,,
,,,,,,,,,,,,blanket,bronket,BLANKET,RL1,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.96786,0,83,83,8,1,,,,,,,,
,,,,,,,,,,,,midute,midtue,MIDUTE,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.58971,0,84,84,114,1,,,,,,,,
,,,,,,,,,,,,scraff,stoaff,SCRAFF,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.735655,0,85,85,128,1,,,,,,,,
,,,,,,,,,,,,following,farlowing,FOLLOWING,RL1,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.768185,0,86,86,18,1,,,,,,,,
,,,,,,,,,,,,knorn,konrn,KNORN,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.65135,0,87,87,109,1,,,,,,,,
,,,,,,,,,,,,callage,callgae,CALLAGE,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.05313,0,88,88,83,1,,,,,,,,
,,,,,,,,,,,,skirping,skawping,SKIRPING,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.772015,0,89,89,131,1,,,,,,,,
,,,,,,,,,,,,spailt,sparft,SPAILT,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.71853,0,90,90,133,1,,,,,,,,
,,,,,,,,,,,,story,stroy,STORY,TL2,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.698925,0,91,91,66,1,,,,,,,,
,,,,,,,,,,,,taidor,tordor,TAIDOR,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.58901,0,92,92,145,1,,,,,,,,
,,,,,,,,,,,,pench,putch,PENCH,RLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.764985,0,93,93,118,1,,,,,,,,
,,,,,,,,,,,,spirit,spiirt,SPIRIT,TL2,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.099055,0,94,94,63,1,,,,,,,,
,,,,,,,,,,,,orchestra,orchesdna,ORCHESTRA,RL2,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,2.1026,0,95,95,38,1,,,,,,,,
,,,,,,,,,,,,crishing,cirshing,CRISHING,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.65252,0,96,96,90,1,,,,,,,,
,,,,,,,,,,,,almond,adrond,ALMOND,RL1,m,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.64993,0,97,97,0,1,,,,,,,,
,,,,,,,,,,,,arvument,avrument,ARVUMENT,TLNW,z,7744,2020-10-13_14h59.41.824,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.63568,0,98,98,79,1,,,,,,,,
