Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participants I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_3.keys,key_resp_3.rt,typedWord,key_resp_4.keys,key_resp_4.rt,typedWord2,key_resp_5.keys,key_resp_5.rt
,,,,m,1,0.638785,0,10,10,8,1,picture,pimrure,PICTURE,WRL,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.60002,0,11,11,20,1,bubbfes,buddfes,BUBBFES,NWRL,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.549115,0,12,12,12,1,codfort,cofdort,CODFORT,NWTL,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.983815,0,13,13,6,1,monopoly,mogomoly,MONOPOLY,WRL,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.76853,0,14,14,19,1,bacoon,barkon,BACOON,NWRL,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.584915,0,15,15,9,1,parcel,pafbel,PARCEL,WRL,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.717335,0,16,16,3,1,fifty,fitfy,FIFTY,WTL,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.743415,0,17,17,22,1,chfistmas,chrustmas,CHFISTMAS,NWRL,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.76872,0,18,18,5,1,library,lirbary,LIBRARY,WTL,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.585725,0,19,19,13,1,cobcert,cocbert,COBCERT,NWTL,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.637215,0,20,20,2,1,festival,fetsival,FESTIVAL,WTL,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.64462,0,21,21,11,1,violin,viprin,VIOLIN,WRL,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.61715,0,22,22,18,1,alacus,afogus,ALACUS,NWRL,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.98826,0,23,23,16,1,clirate,crilate,CLIRATE,NWTL,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,hibernate,hibernole,HIBERNATE,RL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,space,2.518005,m,1,0.783385,0,0,0,24,1,,,,,,,,
,,,,,,,,,,,,scraff,stoaff,SCRAFF,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.65387,0,1,1,128,1,,,,,,,,
,,,,,,,,,,,,sunset,sunest,SUNSET,TL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.58699,0,2,2,68,1,,,,,,,,
,,,,,,,,,,,,stull,storl,STULL,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.67528,0,3,3,136,1,,,,,,,,
,,,,,,,,,,,,holiday,holitoy,HOLIDAY,RL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.553105,0,4,4,25,1,,,,,,,,
,,,,,,,,,,,,child,crald,CHILD,RL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.5682,0,5,5,12,1,,,,,,,,
,,,,,,,,,,,,meanwhile,meanwhote,MEANWHILE,RL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.666805,0,6,6,36,1,,,,,,,,
,,,,,,,,,,,,spirit,spiirt,SPIRIT,TL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.591085,0,7,7,63,1,,,,,,,,
,,,,,,,,,,,,market,mardot,MARKET,RL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.61634,0,8,8,34,1,,,,,,,,
,,,,,,,,,,,,panther,pnather,PANTHER,TL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.621885,0,9,9,40,1,,,,,,,,
,,,,,,,,,,,,caterpiddar,catrepiddar,CATERPIDDAR,TLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.72151,0,10,10,86,1,,,,,,,,
,,,,,,,,,,,,yowned,yoazed,YOWNED,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.574765,0,11,11,155,1,,,,,,,,
,,,,,,,,,,,,privary,privony,PRIVARY,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.97876,0,12,12,121,1,,,,,,,,
,,,,,,,,,,,,skiffed,skiftad,SKIFFED,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.63338,0,13,13,130,1,,,,,,,,
,,,,,,,,,,,,dufty,dutfy,DUFTY,TLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.849185,0,14,14,97,1,,,,,,,,
,,,,,,,,,,,,pavement,pvaement,PAVEMENT,TL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.62548,0,15,15,42,1,,,,,,,,
,,,,,,,,,,,,wardrobe,wardrboe,WARDROBE,TL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.521485,0,16,16,75,1,,,,,,,,
,,,,,,,,,,,,round,ruond,ROUND,TL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.53506,0,17,17,55,1,,,,,,,,
,,,,,,,,,,,,tourist,toursit,TOURIST,TL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.51753,0,18,18,72,1,,,,,,,,
,,,,,,,,,,,,awful,amdul,AWFUL,RL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.627105,0,19,19,3,1,,,,,,,,
,,,,,,,,,,,,standust,stalkust,STANDUST,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.935085,0,20,20,138,1,,,,,,,,
,,,,,,,,,,,,rolief,rolalf,ROLIEF,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.551545,0,21,21,125,1,,,,,,,,
,,,,,,,,,,,,lopely,lopley,LOPELY,TLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.51609,0,22,22,111,1,,,,,,,,
,,,,,,,,,,,,prince,pirnce,PRINCE,TL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.588955,0,23,23,50,1,,,,,,,,
,,,,,,,,,,,,blanket,bronket,BLANKET,RL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.500075,0,24,24,8,1,,,,,,,,
,,,,,,,,,,,,motter,mtoter,MOTTER,TLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.633875,0,25,25,115,1,,,,,,,,
,,,,,,,,,,,,sturfish,stonfish,STURFISH,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.653825,0,26,26,139,1,,,,,,,,
,,,,,,,,,,,,patient,ptaient,PATIENT,TL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.519195,0,27,27,41,1,,,,,,,,
,,,,,,,,,,,,forest,forict,FOREST,RL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.712245,0,28,28,20,1,,,,,,,,
,,,,,,,,,,,,match,mansh,MATCH,RL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.600935,0,29,29,35,1,,,,,,,,
,,,,,,,,,,,,gniching,ginching,GNICHING,TLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.63603,0,30,30,104,1,,,,,,,,
,,,,,,,,,,,,spear,spaer,SPEAR,TL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.61766,0,31,31,62,1,,,,,,,,
,,,,,,,,,,,,swallow,swalolw,SWALLOW,TL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.50858,0,32,32,69,1,,,,,,,,
,,,,,,,,,,,,thirns,thowns,THIRNS,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.64294,0,33,33,148,1,,,,,,,,
,,,,,,,,,,,,floats,freats,FLOATS,RL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.669255,0,34,34,17,1,,,,,,,,
,,,,,,,,,,,,scratch,srcatch,SCRATCH,TL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.63748,0,35,35,56,1,,,,,,,,
,,,,,,,,,,,,winner,winenr,WINNER,TL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.543395,0,36,36,76,1,,,,,,,,
,,,,,,,,,,,,spoff,swoff,SPOFF,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.56776,0,37,37,143,1,,,,,,,,
,,,,,,,,,,,,esferiment,efseriment,ESFERIMENT,TLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.680255,0,38,38,100,1,,,,,,,,
,,,,,,,,,,,,skirping,skawping,SKIRPING,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.68393,0,39,39,131,1,,,,,,,,
,,,,,,,,,,,,stoze,skaze,STOZE,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.554455,0,40,40,141,1,,,,,,,,
,,,,,,,,,,,,roinwater,raunwater,ROINWATER,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.615735,0,41,41,123,1,,,,,,,,
,,,,,,,,,,,,burning,bozning,BURNING,RL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.56775,0,42,42,9,1,,,,,,,,
,,,,,,,,,,,,sibble,sibode,SIBBLE,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.58333,0,43,43,129,1,,,,,,,,
,,,,,,,,,,,,renorded,renaided,RENORDED,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.578075,0,44,44,124,1,,,,,,,,
,,,,,,,,,,,,heaven,heamon,HEAVEN,RL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.53911,0,45,45,23,1,,,,,,,,
,,,,,,,,,,,,robber,rbober,ROBBER,TL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.508205,0,46,46,54,1,,,,,,,,
,,,,,,,,,,,,almond,adrond,ALMOND,RL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.772905,0,47,47,0,1,,,,,,,,
,,,,,,,,,,,,dentist,durtist,DENTIST,RL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.568665,0,48,48,13,1,,,,,,,,
,,,,,,,,,,,,statue,staute,STATUE,TL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.505445,0,49,49,64,1,,,,,,,,
,,,,,,,,,,,,enezies,eneizes,ENEZIES,TLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.617075,0,50,50,98,1,,,,,,,,
,,,,,,,,,,,,wilked,winted,WILKED,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.705915,0,51,51,152,1,,,,,,,,
,,,,,,,,,,,,canivan,canvian,CANIVAN,TLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.56693,0,52,52,84,1,,,,,,,,
,,,,,,,,,,,,grufes,gurfes,GRUFES,TLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.485095,0,53,53,105,1,,,,,,,,
,,,,,,,,,,,,leopard,leopond,LEOPARD,RL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.570515,0,54,54,32,1,,,,,,,,
,,,,,,,,,,,,onerall,onuvall,ONERALL,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.88592,0,55,55,117,1,,,,,,,,
,,,,,,,,,,,,smooth,smotoh,SMOOTH,TL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.602655,0,56,56,59,1,,,,,,,,
,,,,,,,,,,,,rolin,rofan,ROLIN,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.668715,0,57,57,126,1,,,,,,,,
,,,,,,,,,,,,drink,dwonk,DRINK,RL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.567635,0,58,58,14,1,,,,,,,,
,,,,,,,,,,,,crockle,corckle,CROCKLE,TLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.648765,0,59,59,89,1,,,,,,,,
,,,,,,,,,,,,spailt,sparft,SPAILT,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.502365,0,60,60,133,1,,,,,,,,
,,,,,,,,,,,,following,farlowing,FOLLOWING,RL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.78208,0,61,61,18,1,,,,,,,,
,,,,,,,,,,,,story,stroy,STORY,TL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.616715,0,62,62,66,1,,,,,,,,
,,,,,,,,,,,,alphabet,anthabet,ALPHABET,RL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.60144,0,63,63,1,1,,,,,,,,
,,,,,,,,,,,,asbrunaut,absrunaut,ASBRUNAUT,TLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.846975,0,64,64,80,1,,,,,,,,
,,,,,,,,,,,,kitchen,kitckon,KITCHEN,RL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.58688,0,65,65,30,1,,,,,,,,
,,,,,,,,,,,,stomach,stomcah,STOMACH,TL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.54984,0,66,66,65,1,,,,,,,,
,,,,,,,,,,,,trapped,trapepd,TRAPPED,TL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.551185,0,67,67,73,1,,,,,,,,
,,,,,,,,,,,,lying,lyorg,LYING,RL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.59986,0,68,68,33,1,,,,,,,,
,,,,,,,,,,,,tomay,tovoy,TOMAY,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.68756,0,69,69,149,1,,,,,,,,
,,,,,,,,,,,,loarnt,lorant,LOARNT,TLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.62441,0,70,70,110,1,,,,,,,,
,,,,,,,,,,,,stilks,stofks,STILKS,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.700135,0,71,71,135,1,,,,,,,,
,,,,,,,,,,,,birthday,banthday,BIRTHDAY,RL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.539565,0,72,72,6,1,,,,,,,,
,,,,,,,,,,,,boach,baoch,BOACH,TLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.61945,0,73,73,82,1,,,,,,,,
,,,,,,,,,,,,wutch,wursh,WUTCH,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.557475,0,74,74,154,1,,,,,,,,
,,,,,,,,,,,,print,pirnt,PRINT,TL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.559075,0,75,75,51,1,,,,,,,,
,,,,,,,,,,,,plastic,palstic,PLASTIC,TL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.632555,0,76,76,47,1,,,,,,,,
,,,,,,,,,,,,crishing,cirshing,CRISHING,TLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.591075,0,77,77,90,1,,,,,,,,
,,,,,,,,,,,,button,bizton,BUTTON,RL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.570425,0,78,78,10,1,,,,,,,,
,,,,,,,,,,,,flazer,falzer,FLAZER,TLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.585425,0,79,79,102,1,,,,,,,,
,,,,,,,,,,,,entry,espry,ENTRY,RL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.501215,0,80,80,15,1,,,,,,,,
,,,,,,,,,,,,believe,butieve,BELIEVE,RL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.538345,0,81,81,5,1,,,,,,,,
,,,,,,,,,,,,forty,fosky,FORTY,RL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.65602,0,82,82,21,1,,,,,,,,
,,,,,,,,,,,,stoff,skaff,STOFF,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.567285,0,83,83,134,1,,,,,,,,
,,,,,,,,,,,,taidor,tordor,TAIDOR,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.566325,0,84,84,145,1,,,,,,,,
,,,,,,,,,,,,vegetable,vegetalbe,VEGETABLE,TL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.56972,0,85,85,74,1,,,,,,,,
,,,,,,,,,,,,crims,cirms,CRIMS,TLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.53438,0,86,86,91,1,,,,,,,,
,,,,,,,,,,,,rimble,rirkle,RIMBLE,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.582735,0,87,87,127,1,,,,,,,,
,,,,,,,,,,,,chupter,chutper,CHUPTER,TLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.489035,0,88,88,87,1,,,,,,,,
,,,,,,,,,,,,thought,thouhgt,THOUGHT,TL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.51637,0,89,89,71,1,,,,,,,,
,,,,,,,,,,,,difentions,difnetions,DIFENTIONS,TLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.63685,0,90,90,95,1,,,,,,,,
,,,,,,,,,,,,hotel,hopal,HOTEL,RL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.55656,0,91,91,27,1,,,,,,,,
,,,,,,,,,,,,petrol,pterol,PETROL,TL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.54441,0,92,92,44,1,,,,,,,,
,,,,,,,,,,,,senved,sevned,SENVED,TLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.553885,0,93,93,101,1,,,,,,,,
,,,,,,,,,,,,ghost,ghurt,GHOST,RL2,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.549855,0,94,94,22,1,,,,,,,,
,,,,,,,,,,,,dimotaurs,diomtaurs,DIMOTAURS,TLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.54879,0,95,95,94,1,,,,,,,,
,,,,,,,,,,,,dored,droed,DORED,TLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.505175,0,96,96,96,1,,,,,,,,
,,,,,,,,,,,,pevuliar,panuliar,PEVULIAR,RLNW,z,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.88637,0,97,97,119,1,,,,,,,,
,,,,,,,,,,,,powerful,pwoerful,POWERFUL,TL1,m,9222,2020-08-04_18h34.43.219,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.60655,0,98,98,49,1,,,,,,,,
