Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participants I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_3.keys,key_resp_3.rt,typedWord,key_resp_4.keys,key_resp_4.rt,typedWord2,key_resp_5.keys,key_resp_5.rt
,,,,z,0,2.155495,0,22,22,7,1,nursery,nuftery,NURSERY,WRL,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.731705,0,23,23,0,1,coral,croal,CORAL,WTL,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,child,crald,CHILD,RL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,space,2.613365,m,1,0.696965,0,0,0,12,1,,,,,,,,
,,,,,,,,,,,,dentist,durtist,DENTIST,RL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.902335,0,1,1,13,1,,,,,,,,
,,,,,,,,,,,,blanket,bronket,BLANKET,RL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.037805,0,2,2,8,1,,,,,,,,
,,,,,,,,,,,,lying,lyorg,LYING,RL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.71828,0,3,3,33,1,,,,,,,,
,,,,,,,,,,,,midute,midtue,MIDUTE,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.898055,0,4,4,114,1,,,,,,,,
,,,,,,,,,,,,robber,rbober,ROBBER,TL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,3.08487,0,5,5,54,1,,,,,,,,
,,,,,,,,,,,,fulore,fluore,FULORE,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.981505,0,6,6,103,1,,,,,,,,
,,,,,,,,,,,,sleeve,slevee,SLEEVE,TL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.69064,0,7,7,58,1,,,,,,,,
,,,,,,,,,,,,outside,otuside,OUTSIDE,TL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.92192,0,8,8,39,1,,,,,,,,
,,,,,,,,,,,,tronch,taunch,TRONCH,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.789225,0,9,9,150,1,,,,,,,,
,,,,,,,,,,,,legend,legord,LEGEND,RL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.534185,0,10,10,31,1,,,,,,,,
,,,,,,,,,,,,stomach,stomcah,STOMACH,TL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.801905,0,11,11,65,1,,,,,,,,
,,,,,,,,,,,,taidor,tordor,TAIDOR,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.871995,0,12,12,145,1,,,,,,,,
,,,,,,,,,,,,wardrobe,wardrboe,WARDROBE,TL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.352215,0,13,13,75,1,,,,,,,,
,,,,,,,,,,,,singer,sniger,SINGER,TL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.560525,0,14,14,57,1,,,,,,,,
,,,,,,,,,,,,niffling,nilffing,NIFFLING,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.684855,0,15,15,116,1,,,,,,,,
,,,,,,,,,,,,apting,atping,APTING,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.223345,0,16,16,78,1,,,,,,,,
,,,,,,,,,,,,rimble,rirkle,RIMBLE,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,2.084815,0,17,17,127,1,,,,,,,,
,,,,,,,,,,,,foreign,foreasn,FOREIGN,RL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.729665,0,18,18,19,1,,,,,,,,
,,,,,,,,,,,,knorn,konrn,KNORN,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.90606,0,19,19,109,1,,,,,,,,
,,,,,,,,,,,,heaven,heamon,HEAVEN,RL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.1167,0,20,20,23,1,,,,,,,,
,,,,,,,,,,,,plain,palin,PLAIN,TL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.71737,0,21,21,46,1,,,,,,,,
,,,,,,,,,,,,twotched,tartched,TWOTCHED,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.819165,0,22,22,151,1,,,,,,,,
,,,,,,,,,,,,wutch,wursh,WUTCH,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.86586,0,23,23,154,1,,,,,,,,
,,,,,,,,,,,,trapped,trapepd,TRAPPED,TL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.522305,0,24,24,73,1,,,,,,,,
,,,,,,,,,,,,gniching,ginching,GNICHING,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.101415,0,25,25,104,1,,,,,,,,
,,,,,,,,,,,,wilked,winted,WILKED,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.112925,0,26,26,152,1,,,,,,,,
,,,,,,,,,,,,skiffed,skiftad,SKIFFED,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.869275,0,27,27,130,1,,,,,,,,
,,,,,,,,,,,,stoze,skaze,STOZE,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.99779,0,28,28,141,1,,,,,,,,
,,,,,,,,,,,,stody,spady,STODY,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.86241,0,29,29,142,1,,,,,,,,
,,,,,,,,,,,,snack,sncak,SNACK,TL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.03343,0,30,30,60,1,,,,,,,,
,,,,,,,,,,,,powerful,pwoerful,POWERFUL,TL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.36961,0,31,31,49,1,,,,,,,,
,,,,,,,,,,,,scratch,srcatch,SCRATCH,TL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.36694,0,32,32,56,1,,,,,,,,
,,,,,,,,,,,,swallow,swalolw,SWALLOW,TL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.68118,0,33,33,69,1,,,,,,,,
,,,,,,,,,,,,alphabet,anthabet,ALPHABET,RL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.53627,0,34,34,1,1,,,,,,,,
,,,,,,,,,,,,summer,sumemr,SUMMER,TL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.59944,0,35,35,67,1,,,,,,,,
,,,,,,,,,,,,chicken,clecken,CHICKEN,RL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.86974,0,36,36,11,1,,,,,,,,
,,,,,,,,,,,,spailt,sparft,SPAILT,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.22169,0,37,37,133,1,,,,,,,,
,,,,,,,,,,,,birthday,banthday,BIRTHDAY,RL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.89178,0,38,38,6,1,,,,,,,,
,,,,,,,,,,,,boach,baoch,BOACH,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.736235,0,39,39,82,1,,,,,,,,
,,,,,,,,,,,,stilks,stofks,STILKS,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.814055,0,40,40,135,1,,,,,,,,
,,,,,,,,,,,,canivan,canvian,CANIVAN,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,2.732025,0,41,41,84,1,,,,,,,,
,,,,,,,,,,,,snake,snkae,SNAKE,TL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.57183,0,42,42,61,1,,,,,,,,
,,,,,,,,,,,,rolief,rolalf,ROLIEF,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.18331,0,43,43,125,1,,,,,,,,
,,,,,,,,,,,,swump,scomp,SWUMP,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.721765,0,44,44,144,1,,,,,,,,
,,,,,,,,,,,,drink,dwonk,DRINK,RL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.62216,0,45,45,14,1,,,,,,,,
,,,,,,,,,,,,renorded,renaided,RENORDED,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.10022,0,46,46,124,1,,,,,,,,
,,,,,,,,,,,,dored,droed,DORED,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.09819,0,47,47,96,1,,,,,,,,
,,,,,,,,,,,,proffed,pauffed,PROFFED,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.87714,0,48,48,122,1,,,,,,,,
,,,,,,,,,,,,arvument,avrument,ARVUMENT,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.71483,0,49,49,79,1,,,,,,,,
,,,,,,,,,,,,environment,embironment,ENVIRONMENT,RL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.196575,0,50,50,16,1,,,,,,,,
,,,,,,,,,,,,loarnt,lorant,LOARNT,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.701625,0,51,51,110,1,,,,,,,,
,,,,,,,,,,,,patient,ptaient,PATIENT,TL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.292085,0,52,52,41,1,,,,,,,,
,,,,,,,,,,,,yowned,yoazed,YOWNED,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,0,1.09691,0,53,53,155,1,,,,,,,,
,,,,,,,,,,,,potato,ptoato,POTATO,TL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,3.72272,0,54,54,48,1,,,,,,,,
,,,,,,,,,,,,instant,instort,INSTANT,RL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.61731,0,55,55,29,1,,,,,,,,
,,,,,,,,,,,,scraff,stoaff,SCRAFF,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.604045,0,56,56,128,1,,,,,,,,
,,,,,,,,,,,,return,rteurn,RETURN,TL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.294545,0,57,57,53,1,,,,,,,,
,,,,,,,,,,,,natural,natumel,NATURAL,RL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.70044,0,58,58,37,1,,,,,,,,
,,,,,,,,,,,,crockle,corckle,CROCKLE,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.04501,0,59,59,89,1,,,,,,,,
,,,,,,,,,,,,lopely,lopley,LOPELY,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.6534,0,60,60,111,1,,,,,,,,
,,,,,,,,,,,,woary,wonvy,WOARY,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.617595,0,61,61,153,1,,,,,,,,
,,,,,,,,,,,,thought,thouhgt,THOUGHT,TL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.8903,0,62,62,71,1,,,,,,,,
,,,,,,,,,,,,curfomers,crufomers,CURFOMERS,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.323285,0,63,63,93,1,,,,,,,,
,,,,,,,,,,,,entry,espry,ENTRY,RL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.66932,0,64,64,15,1,,,,,,,,
,,,,,,,,,,,,biscuit,borcuit,BISCUIT,RL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.047175,0,65,65,7,1,,,,,,,,
,,,,,,,,,,,,mirtioned,mitrioned,MIRTIONED,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.819525,0,66,66,113,1,,,,,,,,
,,,,,,,,,,,,holiday,holitoy,HOLIDAY,RL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.72958,0,67,67,25,1,,,,,,,,
,,,,,,,,,,,,roinwater,raunwater,ROINWATER,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.78692,0,68,68,123,1,,,,,,,,
,,,,,,,,,,,,match,mansh,MATCH,RL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.63151,0,69,69,35,1,,,,,,,,
,,,,,,,,,,,,smooth,smotoh,SMOOTH,TL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.609525,0,70,70,59,1,,,,,,,,
,,,,,,,,,,,,kitchen,kitckon,KITCHEN,RL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.587495,0,71,71,30,1,,,,,,,,
,,,,,,,,,,,,stimp,sturp,STIMP,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.698375,0,72,72,137,1,,,,,,,,
,,,,,,,,,,,,skirping,skawping,SKIRPING,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.549285,0,73,73,131,1,,,,,,,,
,,,,,,,,,,,,leopard,leopond,LEOPARD,RL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,4.218235,0,74,74,32,1,,,,,,,,
,,,,,,,,,,,,markles,marlkes,MARKLES,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,0,1.01567,0,75,75,112,1,,,,,,,,
,,,,,,,,,,,,awful,amdul,AWFUL,RL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.65279,0,76,76,3,1,,,,,,,,
,,,,,,,,,,,,crishing,cirshing,CRISHING,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.700685,0,77,77,90,1,,,,,,,,
,,,,,,,,,,,,basket,binket,BASKET,RL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.93751,0,78,78,4,1,,,,,,,,
,,,,,,,,,,,,believe,butieve,BELIEVE,RL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.04826,0,79,79,5,1,,,,,,,,
,,,,,,,,,,,,orchestra,orchesdna,ORCHESTRA,RL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,2.134475,0,80,80,38,1,,,,,,,,
,,,,,,,,,,,,winter,winetr,WINTER,TL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.54745,0,81,81,77,1,,,,,,,,
,,,,,,,,,,,,pevuliar,panuliar,PEVULIAR,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.68135,0,82,82,119,1,,,,,,,,
,,,,,,,,,,,,sunset,sunest,SUNSET,TL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,1.0008,0,83,83,68,1,,,,,,,,
,,,,,,,,,,,,chupter,chutper,CHUPTER,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.796655,0,84,84,87,1,,,,,,,,
,,,,,,,,,,,,sturfish,stonfish,STURFISH,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,2.200175,0,85,85,139,1,,,,,,,,
,,,,,,,,,,,,spear,spaer,SPEAR,TL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.699425,0,86,86,62,1,,,,,,,,
,,,,,,,,,,,,spoff,swoff,SPOFF,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.63063,0,87,87,143,1,,,,,,,,
,,,,,,,,,,,,heafs,hefas,HEAFS,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.832745,0,88,88,106,1,,,,,,,,
,,,,,,,,,,,,senved,sevned,SENVED,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.618065,0,89,89,101,1,,,,,,,,
,,,,,,,,,,,,flazer,falzer,FLAZER,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.55513,0,90,90,102,1,,,,,,,,
,,,,,,,,,,,,enezies,eneizes,ENEZIES,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,0,1.92494,0,91,91,98,1,,,,,,,,
,,,,,,,,,,,,crunphy,curnphy,CRUNPHY,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,2.552825,0,92,92,92,1,,,,,,,,
,,,,,,,,,,,,sibble,sibode,SIBBLE,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.69935,0,93,93,129,1,,,,,,,,
,,,,,,,,,,,,round,ruond,ROUND,TL1,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.68438,0,94,94,55,1,,,,,,,,
,,,,,,,,,,,,pench,putch,PENCH,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,0.799325,0,95,95,118,1,,,,,,,,
,,,,,,,,,,,,bidger,bdiger,BIDGER,TLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.304675,0,96,96,81,1,,,,,,,,
,,,,,,,,,,,,vegetable,vegetalbe,VEGETABLE,TL2,m,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,m,1,0.98513,0,97,97,74,1,,,,,,,,
,,,,,,,,,,,,thoatre,thoikre,THOATRE,RLNW,z,7113,2020-08-03_01h25.33.980,ColomboPrimingTaskC,2020.1.2,MacIntel,60,,,z,1,1.37115,0,98,98,147,1,,,,,,,,
