Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participant I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,typedWord,typedWord2
,,,,m,1,0.764575,0,17,17,1,1,elderflower,elferdower,ELDERFLOWER,WTL,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,,,,,,,,,,
,,,,z,1,1.931195,0,18,18,13,1,cobcert,cocbert,COBCERT,NWTL,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,,,,,,,,,,
,,,,z,1,1.35488,0,19,19,17,1,flech,felch,FLECH,NWTL,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,,,,,,,,,,
,,,,z,1,1.18296,0,20,20,16,1,clirate,crilate,CLIRATE,NWTL,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,,,,,,,,,,
,,,,z,1,0.781935,0,21,21,20,1,bubbfes,buddfes,BUBBFES,NWRL,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,,,,,,,,,,
,,,,z,0,1.28202,0,22,22,0,1,coral,croal,CORAL,WTL,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,,,,,,,,,,
,,,,m,1,0.701315,0,23,23,8,1,picture,pimrure,PICTURE,WRL,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,,,,,,,,,,
,,,,,,,,,,,,following,flolowing,FOLLOWING,TL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,space,15.355145,m,1,0.50884,0,0,0,18,1,,
,,,,,,,,,,,,woary,wonvy,WOARY,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.74883,0,1,1,153,1,,
,,,,,,,,,,,,playnime,planyime,PLAYNIME,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.932075,0,2,2,120,1,,
,,,,,,,,,,,,stull,storl,STULL,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.78346,0,3,3,136,1,,
,,,,,,,,,,,,crishing,cirshing,CRISHING,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.733545,0,4,4,90,1,,
,,,,,,,,,,,,motter,mlater,MOTTER,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.56679,0,5,5,115,1,,
,,,,,,,,,,,,holiday,holiady,HOLIDAY,TL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.529325,0,6,6,25,1,,
,,,,,,,,,,,,plain,proin,PLAIN,RL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.73355,0,7,7,46,1,,
,,,,,,,,,,,,foreign,foregin,FOREIGN,TL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.59948,0,8,8,19,1,,
,,,,,,,,,,,,arvument,avrument,ARVUMENT,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.597625,0,9,9,79,1,,
,,,,,,,,,,,,instant,instnat,INSTANT,TL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.53776,0,10,10,29,1,,
,,,,,,,,,,,,apting,atping,APTING,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,0.64966,0,11,11,78,1,,
,,,,,,,,,,,,twotched,tartched,TWOTCHED,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.75192,0,12,12,151,1,,
,,,,,,,,,,,,forty,fotry,FORTY,TL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.64948,0,13,13,21,1,,
,,,,,,,,,,,,troasure,tronture,TROASURE,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,1.235275,0,14,14,146,1,,
,,,,,,,,,,,,market,marekt,MARKET,TL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.429645,0,15,15,34,1,,
,,,,,,,,,,,,thought,thourst,THOUGHT,RL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,1.020265,0,16,16,71,1,,
,,,,,,,,,,,,drink,dirnk,DRINK,TL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.44479,0,17,17,14,1,,
,,,,,,,,,,,,child,cihld,CHILD,TL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.43378,0,18,18,12,1,,
,,,,,,,,,,,,callage,callgae,CALLAGE,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,0.5,0,19,19,83,1,,
,,,,,,,,,,,,wilked,winted,WILKED,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.950875,0,20,20,152,1,,
,,,,,,,,,,,,stomach,stomush,STOMACH,RL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.796605,0,21,21,65,1,,
,,,,,,,,,,,,caterpiddar,catrepiddar,CATERPIDDAR,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.68264,0,22,22,86,1,,
,,,,,,,,,,,,midute,midoke,MIDUTE,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,0.93407,0,23,23,114,1,,
,,,,,,,,,,,,markles,martnes,MARKLES,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,0.650485,0,24,24,112,1,,
,,,,,,,,,,,,pavement,pirement,PAVEMENT,RL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.91337,0,25,25,42,1,,
,,,,,,,,,,,,burning,bruning,BURNING,TL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.698775,0,26,26,9,1,,
,,,,,,,,,,,,birthday,brithday,BIRTHDAY,TL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.517785,0,27,27,6,1,,
,,,,,,,,,,,,prince,plunce,PRINCE,RL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.94653,0,28,28,50,1,,
,,,,,,,,,,,,gniching,gruching,GNICHING,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.714005,0,29,29,104,1,,
,,,,,,,,,,,,basket,bsaket,BASKET,TL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.664625,0,30,30,4,1,,
,,,,,,,,,,,,mirtioned,minfioned,MIRTIONED,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.78277,0,31,31,113,1,,
,,,,,,,,,,,,fulore,fitore,FULORE,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.614825,0,32,32,103,1,,
,,,,,,,,,,,,crims,cirms,CRIMS,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.684825,0,33,33,91,1,,
,,,,,,,,,,,,stody,spady,STODY,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.582445,0,34,34,142,1,,
,,,,,,,,,,,,stilks,stliks,STILKS,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.7837,0,35,35,135,1,,
,,,,,,,,,,,,grufes,glofes,GRUFES,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.79602,0,36,36,105,1,,
,,,,,,,,,,,,rolin,roiln,ROLIN,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.816605,0,37,37,126,1,,
,,,,,,,,,,,,emter,erfer,EMTER,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.566595,0,38,38,99,1,,
,,,,,,,,,,,,snake,snute,SNAKE,RL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.577625,0,39,39,61,1,,
,,,,,,,,,,,,hospital,hospiatl,HOSPITAL,TL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.51351,0,40,40,26,1,,
,,,,,,,,,,,,petrol,pudrol,PETROL,RL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.76525,0,41,41,44,1,,
,,,,,,,,,,,,plastic,prostic,PLASTIC,RL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.545205,0,42,42,47,1,,
,,,,,,,,,,,,chupter,chutper,CHUPTER,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.6494,0,43,43,87,1,,
,,,,,,,,,,,,patient,ponient,PATIENT,RL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.71494,0,44,44,41,1,,
,,,,,,,,,,,,orchestra,orchesrta,ORCHESTRA,TL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.69944,0,45,45,38,1,,
,,,,,,,,,,,,senved,serced,SENVED,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.89928,0,46,46,101,1,,
,,,,,,,,,,,,sturfish,stonfish,STURFISH,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.650105,0,47,47,139,1,,
,,,,,,,,,,,,spoff,swoff,SPOFF,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.63258,0,48,48,143,1,,
,,,,,,,,,,,,influence,influecne,INFLUENCE,TL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.49922,0,49,49,28,1,,
,,,,,,,,,,,,spailt,spalit,SPAILT,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.73453,0,50,50,133,1,,
,,,,,,,,,,,,blanket,balnket,BLANKET,TL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.465965,0,51,51,8,1,,
,,,,,,,,,,,,bidger,bdiger,BIDGER,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.685085,0,52,52,81,1,,
,,,,,,,,,,,,pigeon,payeon,PIGEON,RL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.68215,0,53,53,45,1,,
,,,,,,,,,,,,winner,winfor,WINNER,RL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.699045,0,54,54,76,1,,
,,,,,,,,,,,,esferiment,emteriment,ESFERIMENT,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.70146,0,55,55,100,1,,
,,,,,,,,,,,,entry,etnry,ENTRY,TL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.63466,0,56,56,15,1,,
,,,,,,,,,,,,hoafe,houte,HOAFE,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.569035,0,57,57,107,1,,
,,,,,,,,,,,,trapped,traplod,TRAPPED,RL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,0,0.584315,0,58,58,73,1,,
,,,,,,,,,,,,robber,ramber,ROBBER,RL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,0,0.58638,0,59,59,54,1,,
,,,,,,,,,,,,hotel,hoetl,HOTEL,TL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.447995,0,60,60,27,1,,
,,,,,,,,,,,,believe,bleieve,BELIEVE,TL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.465395,0,61,61,5,1,,
,,,,,,,,,,,,summer,sumpar,SUMMER,RL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.698915,0,62,62,67,1,,
,,,,,,,,,,,,standust,stalkust,STANDUST,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,1.134015,0,63,63,138,1,,
,,,,,,,,,,,,forest,forset,FOREST,TL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.493885,0,64,64,20,1,,
,,,,,,,,,,,,chicken,cihcken,CHICKEN,TL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.48319,0,65,65,11,1,,
,,,,,,,,,,,,meanwhile,meanwhlie,MEANWHILE,TL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.529135,0,66,66,36,1,,
,,,,,,,,,,,,wutch,wursh,WUTCH,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.56559,0,67,67,154,1,,
,,,,,,,,,,,,skiffed,skfifed,SKIFFED,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.632645,0,68,68,130,1,,
,,,,,,,,,,,,rimble,ribmle,RIMBLE,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.64771,0,69,69,127,1,,
,,,,,,,,,,,,around,aorund,AROUND,TL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.48501,0,70,70,2,1,,
,,,,,,,,,,,,difentions,difnetions,DIFENTIONS,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,1.032615,0,71,71,95,1,,
,,,,,,,,,,,,swallow,swaldaw,SWALLOW,RL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.634575,0,72,72,69,1,,
,,,,,,,,,,,,pench,pnech,PENCH,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.81607,0,73,73,118,1,,
,,,,,,,,,,,,biscuit,bsicuit,BISCUIT,TL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.499975,0,74,74,7,1,,
,,,,,,,,,,,,canivan,canvian,CANIVAN,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.83229,0,75,75,84,1,,
,,,,,,,,,,,,loarnt,lozint,LOARNT,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.82964,0,76,76,110,1,,
,,,,,,,,,,,,yowned,yoazed,YOWNED,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,0.59955,0,77,77,155,1,,
,,,,,,,,,,,,crockle,corckle,CROCKLE,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.582345,0,78,78,89,1,,
,,,,,,,,,,,,winter,winfur,WINTER,RL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.51641,0,79,79,77,1,,
,,,,,,,,,,,,button,btuton,BUTTON,TL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.47918,0,80,80,10,1,,
,,,,,,,,,,,,stimp,sturp,STIMP,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.565675,0,81,81,137,1,,
,,,,,,,,,,,,return,rafurn,RETURN,RL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.63191,0,82,82,53,1,,
,,,,,,,,,,,,referee,raderee,REFEREE,RL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.69882,0,83,83,52,1,,
,,,,,,,,,,,,spirit,spizat,SPIRIT,RL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.73172,0,84,84,63,1,,
,,,,,,,,,,,,knorn,klarn,KNORN,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.549135,0,85,85,109,1,,
,,,,,,,,,,,,asbrunaut,absrunaut,ASBRUNAUT,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.68201,0,86,86,80,1,,
,,,,,,,,,,,,singer,sarger,SINGER,RL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.763075,0,87,87,57,1,,
,,,,,,,,,,,,talking,talkerg,TALKING,RL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.63698,0,88,88,70,1,,
,,,,,,,,,,,,taidor,tordor,TAIDOR,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.656025,0,89,89,145,1,,
,,,,,,,,,,,,environment,evnironment,ENVIRONMENT,TL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.565325,0,90,90,16,1,,
,,,,,,,,,,,,sibble,siblbe,SIBBLE,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.63326,0,91,91,129,1,,
,,,,,,,,,,,,heafs,heils,HEAFS,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.73242,0,92,92,106,1,,
,,,,,,,,,,,,rolief,roleif,ROLIEF,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.946345,0,93,93,125,1,,
,,,,,,,,,,,,thoatre,thoikre,THOATRE,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.599755,0,94,94,147,1,,
,,,,,,,,,,,,vegetable,vegetance,VEGETABLE,RL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.58272,0,95,95,74,1,,
,,,,,,,,,,,,scratch,swoatch,SCRATCH,RL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.899945,0,96,96,56,1,,
,,,,,,,,,,,,outside,ondside,OUTSIDE,RL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.53177,0,97,97,39,1,,
,,,,,,,,,,,,tronch,taunch,TRONCH,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.563895,0,98,98,150,1,,
,,,,,,,,,,,,dimotaurs,diomtaurs,DIMOTAURS,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.699515,0,99,99,94,1,,
,,,,,,,,,,,,powerful,panerful,POWERFUL,RL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.54775,0,100,100,49,1,,
,,,,,,,,,,,,skirping,skriping,SKIRPING,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.616415,0,101,101,131,1,,
,,,,,,,,,,,,dentist,dnetist,DENTIST,TL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.48302,0,102,102,13,1,,
,,,,,,,,,,,,lying,lynig,LYING,TL2,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.433965,0,103,103,33,1,,
,,,,,,,,,,,,print,puant,PRINT,RL1,m,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.63071,0,104,104,51,1,,
,,,,,,,,,,,,stoff,sotff,STOFF,TLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.600355,0,105,105,134,1,,
,,,,,,,,,,,,dufty,dulpy,DUFTY,RLNW,z,6913,2020-10-08_15h22.21.773,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,z,1,0.580695,0,106,106,97,1,,
