Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participant I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,typedWord,typedWord2
,,,,,,,,,,,,story,stizy,STORY,RL2,m,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.281595,0,127,127,66,1,,
,,,,,,,,,,,,following,flolowing,FOLLOWING,TL1,m,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.431525,0,128,128,18,1,,
,,,,,,,,,,,,crunphy,curnphy,CRUNPHY,TLNW,z,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,0.20288,0,129,129,92,1,,
,,,,,,,,,,,,pench,pnech,PENCH,TLNW,z,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,0.354125,0,130,130,118,1,,
,,,,,,,,,,,,stilks,stliks,STILKS,TLNW,z,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,0.339345,0,131,131,135,1,,
,,,,,,,,,,,,standust,stalkust,STANDUST,RLNW,z,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,0.416585,0,132,132,138,1,,
,,,,,,,,,,,,asbrunaut,absrunaut,ASBRUNAUT,TLNW,z,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,0.30153,0,133,133,80,1,,
,,,,,,,,,,,,plain,proin,PLAIN,RL1,m,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.43205,0,134,134,46,1,,
,,,,,,,,,,,,patient,ponient,PATIENT,RL1,m,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,1.115635,0,135,135,41,1,,
,,,,,,,,,,,,potato,pidato,POTATO,RL1,m,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,2.53415,0,136,136,48,1,,
,,,,,,,,,,,,lying,lynig,LYING,TL2,m,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,1.730965,0,137,137,33,1,,
,,,,,,,,,,,,emter,erfer,EMTER,RLNW,z,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,0.33418,0,138,138,99,1,,
,,,,,,,,,,,,alphabet,aplhabet,ALPHABET,TL1,m,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,1.217375,0,139,139,1,1,,
,,,,,,,,,,,,grufes,glofes,GRUFES,RLNW,z,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,0.332975,0,140,140,105,1,,
,,,,,,,,,,,,dored,droed,DORED,TLNW,z,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,0.67164,0,141,141,96,1,,
,,,,,,,,,,,,natural,natuarl,NATURAL,TL2,m,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.648385,0,142,142,37,1,,
,,,,,,,,,,,,cammied,cammeid,CAMMIED,TLNW,z,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,0.34084,0,143,143,85,1,,
,,,,,,,,,,,,mirtioned,minfioned,MIRTIONED,RLNW,z,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,0.434615,0,144,144,113,1,,
,,,,,,,,,,,,snake,snute,SNAKE,RL2,m,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.517855,0,145,145,61,1,,
,,,,,,,,,,,,tomay,tovoy,TOMAY,RLNW,z,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,0.38462,0,146,146,149,1,,
,,,,,,,,,,,,bidger,bdiger,BIDGER,TLNW,z,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,0.33585,0,147,147,81,1,,
,,,,,,,,,,,,child,cihld,CHILD,TL1,m,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,1.469345,0,148,148,12,1,,
,,,,,,,,,,,,forest,forset,FOREST,TL2,m,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.30413,0,149,149,20,1,,
,,,,,,,,,,,,return,rafurn,RETURN,RL1,m,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.249535,0,150,150,53,1,,
,,,,,,,,,,,,scratch,swoatch,SCRATCH,RL1,m,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.521795,0,151,151,56,1,,
,,,,,,,,,,,,rimble,ribmle,RIMBLE,TLNW,z,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,0.41517,0,152,152,127,1,,
,,,,,,,,,,,,stoff,sotff,STOFF,TLNW,z,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,0,0.73442,0,153,153,134,1,,
,,,,,,,,,,,,awful,afwul,AWFUL,TL1,m,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,0.648185,0,154,154,3,1,,
,,,,,,,,,,,,entry,etnry,ENTRY,TL1,m,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,m,1,1.18072,0,155,155,15,1,,
,,,,,,,,,,,,,,,,,999,2020-08-19_13h41.39.553,ColomboPrimingTaskA,2020.1.2,MacIntel,60,,,,,,,,,,, mouse ,Xxxxx
