Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participant I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,typedWord,typedWord2
,,,,m,1,0.664305,0,13,13,7,1,nursery,nuftery,NURSERY,WRL,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,,,,,,,,,
,,,,z,1,0.639915,0,14,14,21,1,campet,cantet,CAMPET,NWRL,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,,,,,,,,,
,,,,m,1,0.64531,0,15,15,5,1,library,lirbary,LIBRARY,WTL,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,,,,,,,,,
,,,,z,1,1.06392,0,16,16,12,1,codfort,cofdort,CODFORT,NWTL,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,,,,,,,,,
,,,,z,1,0.68057,0,17,17,13,1,cobcert,cocbert,COBCERT,NWTL,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,,,,,,,,,
,,,,m,1,0.89183,0,18,18,6,1,monopoly,mogomoly,MONOPOLY,WRL,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,,,,,,,,,
,,,,m,1,0.96634,0,19,19,2,1,festival,fetsival,FESTIVAL,WTL,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,,,,,,,,,
,,,,z,1,0.68113,0,20,20,14,1,dinital,ditinal,DINITAL,NWTL,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,,,,,,,,,
,,,,m,1,0.717075,0,21,21,11,1,violin,viprin,VIOLIN,WRL,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,,,,,,,,,
,,,,m,1,0.897715,0,22,22,10,1,twitter,twitofr,TWITTER,WRL,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,,,,,,,,,
,,,,z,1,0.934495,0,23,23,17,1,flech,felch,FLECH,NWTL,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,,,,,,,,,
,,,,,,,,,,,,biscuit,bsicuit,BISCUIT,TL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,space,17.95567,m,1,0.51206,0,0,0,7,1,,
,,,,,,,,,,,,crims,cirms,CRIMS,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.58915,0,1,1,91,1,,
,,,,,,,,,,,,panther,pirther,PANTHER,RL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.468445,0,2,2,40,1,,
,,,,,,,,,,,,tomay,tovoy,TOMAY,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.937475,0,3,3,149,1,,
,,,,,,,,,,,,stipping,stipporg,STIPPING,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.82139,0,4,4,140,1,,
,,,,,,,,,,,,blanket,balnket,BLANKET,TL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.556685,0,5,5,8,1,,
,,,,,,,,,,,,talking,talkerg,TALKING,RL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.55493,0,6,6,70,1,,
,,,,,,,,,,,,foreign,foregin,FOREIGN,TL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.51421,0,7,7,19,1,,
,,,,,,,,,,,,lying,lynig,LYING,TL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.51462,0,8,8,33,1,,
,,,,,,,,,,,,crunphy,curnphy,CRUNPHY,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.50067,0,9,9,92,1,,
,,,,,,,,,,,,swallow,swaldaw,SWALLOW,RL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.617465,0,10,10,69,1,,
,,,,,,,,,,,,stoze,skaze,STOZE,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.53366,0,11,11,141,1,,
,,,,,,,,,,,,dored,droed,DORED,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.61891,0,12,12,96,1,,
,,,,,,,,,,,,twotched,tartched,TWOTCHED,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.667995,0,13,13,151,1,,
,,,,,,,,,,,,instant,instnat,INSTANT,TL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.514625,0,14,14,29,1,,
,,,,,,,,,,,,match,macth,MATCH,TL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.452385,0,15,15,35,1,,
,,,,,,,,,,,,holiday,holiady,HOLIDAY,TL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.4498,0,16,16,25,1,,
,,,,,,,,,,,,pavement,pirement,PAVEMENT,RL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.682235,0,17,17,42,1,,
,,,,,,,,,,,,orchestra,orchesrta,ORCHESTRA,TL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.56394,0,18,18,38,1,,
,,,,,,,,,,,,stull,storl,STULL,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.571725,0,19,19,136,1,,
,,,,,,,,,,,,believe,bleieve,BELIEVE,TL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.43004,0,20,20,5,1,,
,,,,,,,,,,,,awful,afwul,AWFUL,TL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.514455,0,21,21,3,1,,
,,,,,,,,,,,,roinwater,rionwater,ROINWATER,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.63625,0,22,22,123,1,,
,,,,,,,,,,,,vegetable,vegetance,VEGETABLE,RL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.56998,0,23,23,74,1,,
,,,,,,,,,,,,motter,mlater,MOTTER,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.531725,0,24,24,115,1,,
,,,,,,,,,,,,skirping,skriping,SKIRPING,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.701415,0,25,25,131,1,,
,,,,,,,,,,,,spirit,spizat,SPIRIT,RL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,0,0.497485,0,26,26,63,1,,
,,,,,,,,,,,,basket,bsaket,BASKET,TL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.472,0,27,27,4,1,,
,,,,,,,,,,,,leopard,leoprad,LEOPARD,TL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.61501,0,28,28,32,1,,
,,,,,,,,,,,,scratch,swoatch,SCRATCH,RL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.65651,0,29,29,56,1,,
,,,,,,,,,,,,yowned,yoazed,YOWNED,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.58863,0,30,30,155,1,,
,,,,,,,,,,,,niffling,nitffing,NIFFLING,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.54922,0,31,31,116,1,,
,,,,,,,,,,,,chicken,cihcken,CHICKEN,TL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.47082,0,32,32,11,1,,
,,,,,,,,,,,,meanwhile,meanwhlie,MEANWHILE,TL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.50246,0,33,33,36,1,,
,,,,,,,,,,,,markles,martnes,MARKLES,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,1.08151,0,34,34,112,1,,
,,,,,,,,,,,,thirns,thowns,THIRNS,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.653435,0,35,35,148,1,,
,,,,,,,,,,,,callage,callgae,CALLAGE,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.678705,0,36,36,83,1,,
,,,,,,,,,,,,apting,atping,APTING,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.86447,0,37,37,78,1,,
,,,,,,,,,,,,asbrunaut,absrunaut,ASBRUNAUT,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.76432,0,38,38,80,1,,
,,,,,,,,,,,,influence,influecne,INFLUENCE,TL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.695545,0,39,39,28,1,,
,,,,,,,,,,,,taidor,tordor,TAIDOR,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.688275,0,40,40,145,1,,
,,,,,,,,,,,,burning,bruning,BURNING,TL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.83715,0,41,41,9,1,,
,,,,,,,,,,,,heaven,heaevn,HEAVEN,TL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,1.451535,0,42,42,23,1,,
,,,,,,,,,,,,tourist,tourant,TOURIST,RL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.64153,0,43,43,72,1,,
,,,,,,,,,,,,onerall,onreall,ONERALL,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.69738,0,44,44,117,1,,
,,,,,,,,,,,,sturfish,stonfish,STURFISH,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.564015,0,45,45,139,1,,
,,,,,,,,,,,,lopely,lopary,LOPELY,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.68155,0,46,46,111,1,,
,,,,,,,,,,,,dimotaurs,diomtaurs,DIMOTAURS,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.55358,0,47,47,94,1,,
,,,,,,,,,,,,clavely,calvely,CLAVELY,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.584795,0,48,48,88,1,,
,,,,,,,,,,,,stomach,stomush,STOMACH,RL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.58608,0,49,49,65,1,,
,,,,,,,,,,,,knorn,klarn,KNORN,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.530965,0,50,50,109,1,,
,,,,,,,,,,,,emter,erfer,EMTER,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.53202,0,51,51,99,1,,
,,,,,,,,,,,,standust,stalkust,STANDUST,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,1.77508,0,52,52,138,1,,
,,,,,,,,,,,,curfomers,crufomers,CURFOMERS,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.564155,0,53,53,93,1,,
,,,,,,,,,,,,troasure,tronture,TROASURE,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,0,1.25605,0,54,54,146,1,,
,,,,,,,,,,,,alphabet,aplhabet,ALPHABET,TL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.59719,0,55,55,1,1,,
,,,,,,,,,,,,winner,winfor,WINNER,RL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.605825,0,56,56,76,1,,
,,,,,,,,,,,,gniching,gruching,GNICHING,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.66427,0,57,57,104,1,,
,,,,,,,,,,,,floats,folats,FLOATS,TL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.69849,0,58,58,17,1,,
,,,,,,,,,,,,senved,serced,SENVED,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.531865,0,59,59,101,1,,
,,,,,,,,,,,,prince,plunce,PRINCE,RL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.714515,0,60,60,50,1,,
,,,,,,,,,,,,entry,etnry,ENTRY,TL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.509305,0,61,61,15,1,,
,,,,,,,,,,,,robber,ramber,ROBBER,RL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.704565,0,62,62,54,1,,
,,,,,,,,,,,,pench,pnech,PENCH,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.597325,0,63,63,118,1,,
,,,,,,,,,,,,plain,proin,PLAIN,RL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.882845,0,64,64,46,1,,
,,,,,,,,,,,,canivan,canvian,CANIVAN,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.718575,0,65,65,84,1,,
,,,,,,,,,,,,flazer,fruzer,FLAZER,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.73072,0,66,66,102,1,,
,,,,,,,,,,,,dentist,dnetist,DENTIST,TL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.54751,0,67,67,13,1,,
,,,,,,,,,,,,drink,dirnk,DRINK,TL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.56542,0,68,68,14,1,,
,,,,,,,,,,,,patient,ponient,PATIENT,RL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.526325,0,69,69,41,1,,
,,,,,,,,,,,,print,puant,PRINT,RL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.676505,0,70,70,51,1,,
,,,,,,,,,,,,powerful,panerful,POWERFUL,RL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.509085,0,71,71,49,1,,
,,,,,,,,,,,,heafs,heils,HEAFS,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.59291,0,72,72,106,1,,
,,,,,,,,,,,,rolin,roiln,ROLIN,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.63109,0,73,73,126,1,,
,,,,,,,,,,,,difentions,difnetions,DIFENTIONS,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.586105,0,74,74,95,1,,
,,,,,,,,,,,,thoatre,thoikre,THOATRE,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.6581,0,75,75,147,1,,
,,,,,,,,,,,,pigeon,payeon,PIGEON,RL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.76782,0,76,76,45,1,,
,,,,,,,,,,,,singer,sarger,SINGER,RL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.81589,0,77,77,57,1,,
,,,,,,,,,,,,midute,midoke,MIDUTE,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.639535,0,78,78,114,1,,
,,,,,,,,,,,,sunset,suncot,SUNSET,RL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.57026,0,79,79,68,1,,
,,,,,,,,,,,,spoff,swoff,SPOFF,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.541645,0,80,80,143,1,,
,,,,,,,,,,,,petrol,pudrol,PETROL,RL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.64798,0,81,81,44,1,,
,,,,,,,,,,,,stoff,sotff,STOFF,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.56493,0,82,82,134,1,,
,,,,,,,,,,,,statue,stadoe,STATUE,RL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.734355,0,83,83,64,1,,
,,,,,,,,,,,,button,btuton,BUTTON,TL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.63203,0,84,84,10,1,,
,,,,,,,,,,,,child,cihld,CHILD,TL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.514225,0,85,85,12,1,,
,,,,,,,,,,,,enezies,enefoes,ENEZIES,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.63227,0,86,86,98,1,,
,,,,,,,,,,,,crockle,corckle,CROCKLE,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.664275,0,87,87,89,1,,
,,,,,,,,,,,,wardrobe,wardrile,WARDROBE,RL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.587405,0,88,88,75,1,,
,,,,,,,,,,,,snack,snurk,SNACK,RL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.638385,0,89,89,60,1,,
,,,,,,,,,,,,playnime,planyime,PLAYNIME,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.636285,0,90,90,120,1,,
,,,,,,,,,,,,woary,wonvy,WOARY,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.530975,0,91,91,153,1,,
,,,,,,,,,,,,hotel,hoetl,HOTEL,TL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.603945,0,92,92,27,1,,
,,,,,,,,,,,,stody,spady,STODY,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.60858,0,93,93,142,1,,
,,,,,,,,,,,,hoafe,houte,HOAFE,RLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.76396,0,94,94,107,1,,
,,,,,,,,,,,,snake,snute,SNAKE,RL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.508275,0,95,95,61,1,,
,,,,,,,,,,,,privary,privray,PRIVARY,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.56004,0,96,96,121,1,,
,,,,,,,,,,,,bidger,bdiger,BIDGER,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.64077,0,97,97,81,1,,
,,,,,,,,,,,,story,stizy,STORY,RL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.64821,0,98,98,66,1,,
,,,,,,,,,,,,almond,amlond,ALMOND,TL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.588805,0,99,99,0,1,,
,,,,,,,,,,,,sibble,siblbe,SIBBLE,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.564905,0,100,100,129,1,,
,,,,,,,,,,,,trapped,traplod,TRAPPED,RL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.55678,0,101,101,73,1,,
,,,,,,,,,,,,renorded,renroded,RENORDED,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.514125,0,102,102,124,1,,
,,,,,,,,,,,,outside,ondside,OUTSIDE,RL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.46424,0,103,103,39,1,,
,,,,,,,,,,,,around,aorund,AROUND,TL1,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.41771,0,104,104,2,1,,
,,,,,,,,,,,,natural,natuarl,NATURAL,TL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.44896,0,105,105,37,1,,
,,,,,,,,,,,,pevuliar,peuvliar,PEVULIAR,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.565125,0,106,106,119,1,,
,,,,,,,,,,,,arvument,avrument,ARVUMENT,TLNW,z,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.58182,0,107,107,79,1,,
,,,,,,,,,,,,thought,thourst,THOUGHT,RL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.70557,0,108,108,71,1,,
,,,,,,,,,,,,hibernate,hiberntae,HIBERNATE,TL2,m,3697,2020-10-21_16h19.18.764,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.719175,0,109,109,24,1,,
