Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participant I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,typedWord,typedWord2
,,,,,,,,,,,,basket,bsaket,BASKET,TL1,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.77761,0,107,107,4,1,,
,,,,,,,,,,,,prince,plunce,PRINCE,RL1,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.94511,0,108,108,50,1,,
,,,,,,,,,,,,match,macth,MATCH,TL2,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.86898,0,109,109,35,1,,
,,,,,,,,,,,,rimble,ribmle,RIMBLE,TLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,1.086805,0,110,110,127,1,,
,,,,,,,,,,,,senved,serced,SENVED,RLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.878155,0,111,111,101,1,,
,,,,,,,,,,,,button,btuton,BUTTON,TL1,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.90984,0,112,112,10,1,,
,,,,,,,,,,,,thoatre,thoikre,THOATRE,RLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,1.027285,0,113,113,147,1,,
,,,,,,,,,,,,cammied,cammeid,CAMMIED,TLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,1.567485,0,114,114,85,1,,
,,,,,,,,,,,,referee,raderee,REFEREE,RL1,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,3.79478,0,115,115,52,1,,
,,,,,,,,,,,,heaven,heaevn,HEAVEN,TL2,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.84098,0,116,116,23,1,,
,,,,,,,,,,,,tomay,tovoy,TOMAY,RLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.928055,0,117,117,149,1,,
,,,,,,,,,,,,influence,influecne,INFLUENCE,TL2,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.918255,0,118,118,28,1,,
,,,,,,,,,,,,crunphy,curnphy,CRUNPHY,TLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.968785,0,119,119,92,1,,
,,,,,,,,,,,,curfomers,crufomers,CURFOMERS,TLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.882965,0,120,120,93,1,,
,,,,,,,,,,,,outside,ondside,OUTSIDE,RL1,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.717745,0,121,121,39,1,,
,,,,,,,,,,,,around,aorund,AROUND,TL1,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.83959,0,122,122,2,1,,
,,,,,,,,,,,,return,rafurn,RETURN,RL1,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.89479,0,123,123,53,1,,
,,,,,,,,,,,,spailt,spalit,SPAILT,TLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.760935,0,124,124,133,1,,
,,,,,,,,,,,,loarnt,lozint,LOARNT,RLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,1.052245,0,125,125,110,1,,
,,,,,,,,,,,,apting,atping,APTING,TLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.83908,0,126,126,78,1,,
,,,,,,,,,,,,vegetable,vegetance,VEGETABLE,RL2,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.834525,0,127,127,74,1,,
,,,,,,,,,,,,winner,winfor,WINNER,RL2,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.87773,0,128,128,76,1,,
,,,,,,,,,,,,awful,afwul,AWFUL,TL1,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.653845,0,129,129,3,1,,
,,,,,,,,,,,,grufes,glofes,GRUFES,RLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,1.02197,0,130,130,105,1,,
,,,,,,,,,,,,story,stizy,STORY,RL2,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.90675,0,131,131,66,1,,
,,,,,,,,,,,,potato,pidato,POTATO,RL1,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.827015,0,132,132,48,1,,
,,,,,,,,,,,,dentist,dnetist,DENTIST,TL1,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.8279,0,133,133,13,1,,
,,,,,,,,,,,,dimotaurs,diomtaurs,DIMOTAURS,TLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.995235,0,134,134,94,1,,
,,,,,,,,,,,,stoff,sotff,STOFF,TLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,1.05592,0,135,135,134,1,,
,,,,,,,,,,,,petrol,pudrol,PETROL,RL1,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.74971,0,136,136,44,1,,
,,,,,,,,,,,,trapped,traplod,TRAPPED,RL2,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.990265,0,137,137,73,1,,
,,,,,,,,,,,,onerall,onreall,ONERALL,TLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.967745,0,138,138,117,1,,
,,,,,,,,,,,,playnime,planyime,PLAYNIME,TLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,1.399105,0,139,139,120,1,,
,,,,,,,,,,,,print,puant,PRINT,RL1,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.8392,0,140,140,51,1,,
,,,,,,,,,,,,statue,stadoe,STATUE,RL2,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.878965,0,141,141,64,1,,
,,,,,,,,,,,,bidger,bdiger,BIDGER,TLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,1.01742,0,142,142,81,1,,
,,,,,,,,,,,,boach,baoch,BOACH,TLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.901935,0,143,143,82,1,,
,,,,,,,,,,,,markles,martnes,MARKLES,RLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.992695,0,144,144,112,1,,
,,,,,,,,,,,,crims,cirms,CRIMS,TLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.6573,0,145,145,91,1,,
,,,,,,,,,,,,asbrunaut,absrunaut,ASBRUNAUT,TLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,1.158875,0,146,146,80,1,,
,,,,,,,,,,,,callage,callgae,CALLAGE,TLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,1.078195,0,147,147,83,1,,
,,,,,,,,,,,,stimp,sturp,STIMP,RLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.87822,0,148,148,137,1,,
,,,,,,,,,,,,ghost,ghsot,GHOST,TL2,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.902195,0,149,149,22,1,,
,,,,,,,,,,,,clavely,calvely,CLAVELY,TLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,1.444235,0,150,150,88,1,,
,,,,,,,,,,,,winter,winfur,WINTER,RL2,m,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,m,1,0.727385,0,151,151,77,1,,
,,,,,,,,,,,,wutch,wursh,WUTCH,RLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,1.385295,0,152,152,154,1,,
,,,,,,,,,,,,enezies,enefoes,ENEZIES,RLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,1.04036,0,153,153,98,1,,
,,,,,,,,,,,,pevuliar,peuvliar,PEVULIAR,TLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,1.399715,0,154,154,119,1,,
,,,,,,,,,,,,flazer,fruzer,FLAZER,RLNW,z,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,z,1,0.966015,0,155,155,102,1,,
,,,,,,,,,,,,,,,,,8604,2020-10-14_12h56.24.415,ColomboPrimingTaskA,2020.1.2,Win32,60,,,,,,,,,,, happy, lions shoulder during the show
