Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participants I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_3.keys,key_resp_3.rt,typedWord,key_resp_4.keys,key_resp_4.rt,typedWord2,key_resp_5.keys,key_resp_5.rt
,,,,,,,,,,,,holiday,hloiday,HOLIDAY,TL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.51651,0,10,10,25,1,,,,,,,,
,,,,,,,,,,,,bidger,bofger,BIDGER,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.69446,0,11,11,81,1,,,,,,,,
,,,,,,,,,,,,sibble,siblbe,SIBBLE,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.6498,0,12,12,129,1,,,,,,,,
,,,,,,,,,,,,heaven,haeven,HEAVEN,TL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.64978,0,13,13,23,1,,,,,,,,
,,,,,,,,,,,,scraff,srcaff,SCRAFF,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,0,0.51651,0,14,14,128,1,,,,,,,,
,,,,,,,,,,,,chicken,chicwan,CHICKEN,RL2,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.468885,0,15,15,11,1,,,,,,,,
,,,,,,,,,,,,winter,wycter,WINTER,RL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.6003,0,16,16,77,1,,,,,,,,
,,,,,,,,,,,,wutch,wucth,WUTCH,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.55522,0,17,17,154,1,,,,,,,,
,,,,,,,,,,,,believe,beliane,BELIEVE,RL2,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.533365,0,18,18,5,1,,,,,,,,
,,,,,,,,,,,,thoatre,thotare,THOATRE,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.631565,0,19,19,147,1,,,,,,,,
,,,,,,,,,,,,legend,lgeend,LEGEND,TL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.449545,0,20,20,31,1,,,,,,,,
,,,,,,,,,,,,gniching,gruching,GNICHING,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.66884,0,21,21,104,1,,,,,,,,
,,,,,,,,,,,,woary,woray,WOARY,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.565965,0,22,22,153,1,,,,,,,,
,,,,,,,,,,,,crishing,conshing,CRISHING,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.866065,0,23,23,90,1,,,,,,,,
,,,,,,,,,,,,crims,cloms,CRIMS,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.716,0,24,24,91,1,,,,,,,,
,,,,,,,,,,,,leopard,loepard,LEOPARD,TL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.698085,0,25,25,32,1,,,,,,,,
,,,,,,,,,,,,markles,martnes,MARKLES,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.734145,0,26,26,112,1,,,,,,,,
,,,,,,,,,,,,lopely,lopary,LOPELY,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.59922,0,27,27,111,1,,,,,,,,
,,,,,,,,,,,,holmits,hofnits,HOLMITS,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.63357,0,28,28,108,1,,,,,,,,
,,,,,,,,,,,,stilks,stliks,STILKS,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.80042,0,29,29,135,1,,,,,,,,
,,,,,,,,,,,,spoff,sopff,SPOFF,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.615545,0,30,30,143,1,,,,,,,,
,,,,,,,,,,,,match,mtach,MATCH,TL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.61853,0,31,31,35,1,,,,,,,,
,,,,,,,,,,,,hoafe,houte,HOAFE,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.58234,0,32,32,107,1,,,,,,,,
,,,,,,,,,,,,spirit,smorit,SPIRIT,RL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.735535,0,33,33,63,1,,,,,,,,
,,,,,,,,,,,,market,mraket,MARKET,TL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.50219,0,34,34,34,1,,,,,,,,
,,,,,,,,,,,,dored,dized,DORED,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.58508,0,35,35,96,1,,,,,,,,
,,,,,,,,,,,,snack,swyck,SNACK,RL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.649675,0,36,36,60,1,,,,,,,,
,,,,,,,,,,,,pench,pnech,PENCH,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,0,0.53196,0,37,37,118,1,,,,,,,,
,,,,,,,,,,,,trapped,twupped,TRAPPED,RL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.884585,0,38,38,73,1,,,,,,,,
,,,,,,,,,,,,forty,froty,FORTY,TL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.69939,0,39,39,21,1,,,,,,,,
,,,,,,,,,,,,foreign,froeign,FOREIGN,TL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.533915,0,40,40,19,1,,,,,,,,
,,,,,,,,,,,,skiffed,skfifed,SKIFFED,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.6325,0,41,41,130,1,,,,,,,,
,,,,,,,,,,,,sunset,simset,SUNSET,RL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.582675,0,42,42,68,1,,,,,,,,
,,,,,,,,,,,,orchestra,ocrhesta,ORCHESTRA,TL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.85274,0,43,43,38,1,,,,,,,,
,,,,,,,,,,,,pigeon,pigoen,PIGEON,TL2,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.53554,0,44,44,45,1,,,,,,,,
,,,,,,,,,,,,stull,stlul,STULL,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.61463,0,45,45,136,1,,,,,,,,
,,,,,,,,,,,,boach,beuch,BOACH,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.585005,0,46,46,82,1,,,,,,,,
,,,,,,,,,,,,canivan,canuran,CANIVAN,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.848905,0,47,47,84,1,,,,,,,,
,,,,,,,,,,,,spailt,spalit,SPAILT,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.63483,0,48,48,133,1,,,,,,,,
,,,,,,,,,,,,prince,pricne,PRINCE,TL2,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.66642,0,49,49,50,1,,,,,,,,
,,,,,,,,,,,,entry,endly,ENTRY,RL2,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.702245,0,50,50,15,1,,,,,,,,
,,,,,,,,,,,,outside,outsdie,OUTSIDE,TL2,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.56549,0,51,51,39,1,,,,,,,,
,,,,,,,,,,,,apting,azking,APTING,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,0,1.065985,0,52,52,78,1,,,,,,,,
,,,,,,,,,,,,wilked,wikled,WILKED,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.61642,0,53,53,152,1,,,,,,,,
,,,,,,,,,,,,skirping,skriping,SKIRPING,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.7384,0,54,54,131,1,,,,,,,,
,,,,,,,,,,,,enezies,enefoes,ENEZIES,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.5458,0,55,55,98,1,,,,,,,,
,,,,,,,,,,,,clavely,chovely,CLAVELY,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.672765,0,56,56,88,1,,,,,,,,
,,,,,,,,,,,,panther,pantehr,PANTHER,TL2,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.62189,0,57,57,40,1,,,,,,,,
,,,,,,,,,,,,talking,tirking,TALKING,RL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.749275,0,58,58,70,1,,,,,,,,
,,,,,,,,,,,,difentions,difortions,DIFENTIONS,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.7484,0,59,59,95,1,,,,,,,,
,,,,,,,,,,,,awful,awdal,AWFUL,RL2,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.73344,0,60,60,3,1,,,,,,,,
,,,,,,,,,,,,statue,skitue,STATUE,RL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.69835,0,61,61,64,1,,,,,,,,
,,,,,,,,,,,,midute,midoke,MIDUTE,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.83249,0,62,62,114,1,,,,,,,,
,,,,,,,,,,,,petrol,petorl,PETROL,TL2,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.565755,0,63,63,44,1,,,,,,,,
,,,,,,,,,,,,basket,baslit,BASKET,RL2,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.615975,0,64,64,4,1,,,,,,,,
,,,,,,,,,,,,swump,suwmp,SWUMP,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.58541,0,65,65,144,1,,,,,,,,
,,,,,,,,,,,,thought,treught,THOUGHT,RL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.53278,0,66,66,71,1,,,,,,,,
,,,,,,,,,,,,almond,almard,ALMOND,RL2,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.56679,0,67,67,0,1,,,,,,,,
,,,,,,,,,,,,burning,burnarg,BURNING,RL2,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.76528,0,68,68,9,1,,,,,,,,
,,,,,,,,,,,,hospital,hsopital,HOSPITAL,TL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.433425,0,69,69,26,1,,,,,,,,
,,,,,,,,,,,,penguin,pengiun,PENGUIN,TL2,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.532065,0,70,70,43,1,,,,,,,,
,,,,,,,,,,,,plain,plian,PLAIN,TL2,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.75175,0,71,71,46,1,,,,,,,,
,,,,,,,,,,,,fulore,fitore,FULORE,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.634935,0,72,72,103,1,,,,,,,,
,,,,,,,,,,,,hibernate,hbiernate,HIBERNATE,TL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.71487,0,73,73,24,1,,,,,,,,
,,,,,,,,,,,,plastic,plasitc,PLASTIC,TL2,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.54928,0,74,74,47,1,,,,,,,,
,,,,,,,,,,,,floats,flowks,FLOATS,RL2,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.702825,0,75,75,17,1,,,,,,,,
,,,,,,,,,,,,stimp,stmip,STIMP,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.78141,0,76,76,137,1,,,,,,,,
,,,,,,,,,,,,sleeve,staeve,SLEEVE,RL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.69958,0,77,77,58,1,,,,,,,,
,,,,,,,,,,,,pevuliar,peuvliar,PEVULIAR,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.80039,0,78,78,119,1,,,,,,,,
,,,,,,,,,,,,dimotaurs,dizetaurs,DIMOTAURS,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.682995,0,79,79,94,1,,,,,,,,
,,,,,,,,,,,,crunphy,clinphy,CRUNPHY,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.672355,0,80,80,92,1,,,,,,,,
,,,,,,,,,,,,caterpiddar,catonpiddar,CATERPIDDAR,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.76545,0,81,81,86,1,,,,,,,,
,,,,,,,,,,,,environment,environmart,ENVIRONMENT,RL2,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.652415,0,82,82,16,1,,,,,,,,
,,,,,,,,,,,,rolief,roleif,ROLIEF,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.80421,0,83,83,125,1,,,,,,,,
,,,,,,,,,,,,onerall,onreall,ONERALL,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.6345,0,84,84,117,1,,,,,,,,
,,,,,,,,,,,,meanwhile,maenwhile,MEANWHILE,TL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.50209,0,85,85,36,1,,,,,,,,
,,,,,,,,,,,,roinwater,rionwater,ROINWATER,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.63474,0,86,86,123,1,,,,,,,,
,,,,,,,,,,,,forest,froest,FOREST,TL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.51743,0,87,87,20,1,,,,,,,,
,,,,,,,,,,,,proffed,porffed,PROFFED,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.58333,0,88,88,122,1,,,,,,,,
,,,,,,,,,,,,drink,drosk,DRINK,RL2,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.58182,0,89,89,14,1,,,,,,,,
,,,,,,,,,,,,alphabet,alphamot,ALPHABET,RL2,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.55211,0,90,90,1,1,,,,,,,,
,,,,,,,,,,,,grufes,glofes,GRUFES,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.64028,0,91,91,105,1,,,,,,,,
,,,,,,,,,,,,taidor,tiador,TAIDOR,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.61692,0,92,92,145,1,,,,,,,,
,,,,,,,,,,,,emter,erfer,EMTER,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.61693,0,93,93,99,1,,,,,,,,
,,,,,,,,,,,,stoff,sotff,STOFF,TLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.548355,0,94,94,134,1,,,,,,,,
,,,,,,,,,,,,crockle,chickle,CROCKLE,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.832405,0,95,95,89,1,,,,,,,,
,,,,,,,,,,,,flazer,fruzer,FLAZER,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.738565,0,96,96,102,1,,,,,,,,
,,,,,,,,,,,,knorn,klarn,KNORN,RLNW,z,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.63276,0,97,97,109,1,,,,,,,,
,,,,,,,,,,,,snake,sorke,SNAKE,RL1,m,3294,2020-10-12_13h59.44.044,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.636615,0,98,98,61,1,,,,,,,,
