Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participants I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_3.keys,key_resp_3.rt,typedWord,key_resp_4.keys,key_resp_4.rt,typedWord2,key_resp_5.keys,key_resp_5.rt
,,,,z,1,0.922795,0,19,19,23,1,cnipper,crupper,CNIPPER,NWRL,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.79996,0,20,20,12,1,codfort,cofdort,CODFORT,NWTL,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.84953,0,21,21,9,1,parcel,pafbel,PARCEL,WRL,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.84996,0,22,22,22,1,chfistmas,chrustmas,CHFISTMAS,NWRL,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.86708,0,23,23,14,1,dinital,ditinal,DINITAL,NWTL,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,sporks,sproks,SPORKS,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,space,6.143805,m,0,0.830885,0,0,0,132,1,,,,,,,,
,,,,,,,,,,,,environment,environmart,ENVIRONMENT,RL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.462275,0,1,1,16,1,,,,,,,,
,,,,,,,,,,,,following,followarg,FOLLOWING,RL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.548425,0,2,2,18,1,,,,,,,,
,,,,,,,,,,,,biscuit,biscoat,BISCUIT,RL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.623505,0,3,3,7,1,,,,,,,,
,,,,,,,,,,,,clavely,chovely,CLAVELY,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,1.235035,0,4,4,88,1,,,,,,,,
,,,,,,,,,,,,burning,burnarg,BURNING,RL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.721145,0,5,5,9,1,,,,,,,,
,,,,,,,,,,,,basket,baslit,BASKET,RL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.885775,0,6,6,4,1,,,,,,,,
,,,,,,,,,,,,lopely,lopary,LOPELY,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.683155,0,7,7,111,1,,,,,,,,
,,,,,,,,,,,,loarnt,lozint,LOARNT,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.686985,0,8,8,110,1,,,,,,,,
,,,,,,,,,,,,rimble,ribmle,RIMBLE,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,1.08372,0,9,9,127,1,,,,,,,,
,,,,,,,,,,,,thoatre,thotare,THOATRE,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.683705,0,10,10,147,1,,,,,,,,
,,,,,,,,,,,,drink,drosk,DRINK,RL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.699055,0,11,11,14,1,,,,,,,,
,,,,,,,,,,,,crims,cloms,CRIMS,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.59934,0,12,12,91,1,,,,,,,,
,,,,,,,,,,,,fulore,fitore,FULORE,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.632345,0,13,13,103,1,,,,,,,,
,,,,,,,,,,,,standust,stadnust,STANDUST,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,1.71733,0,14,14,138,1,,,,,,,,
,,,,,,,,,,,,ghost,gohst,GHOST,TL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.588035,0,15,15,22,1,,,,,,,,
,,,,,,,,,,,,woary,woray,WOARY,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.70008,0,16,16,153,1,,,,,,,,
,,,,,,,,,,,,believe,beliane,BELIEVE,RL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.629635,0,17,17,5,1,,,,,,,,
,,,,,,,,,,,,privary,privray,PRIVARY,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.98321,0,18,18,121,1,,,,,,,,
,,,,,,,,,,,,grufes,glofes,GRUFES,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.769715,0,19,19,105,1,,,,,,,,
,,,,,,,,,,,,apting,azking,APTING,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,0,0.761965,0,20,20,78,1,,,,,,,,
,,,,,,,,,,,,stomach,slumach,STOMACH,RL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.566355,0,21,21,65,1,,,,,,,,
,,,,,,,,,,,,scratch,scracth,SCRATCH,TL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.81852,0,22,22,56,1,,,,,,,,
,,,,,,,,,,,,rolief,roleif,ROLIEF,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.7356,0,23,23,125,1,,,,,,,,
,,,,,,,,,,,,sunset,simset,SUNSET,RL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.633305,0,24,24,68,1,,,,,,,,
,,,,,,,,,,,,midute,midoke,MIDUTE,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.72023,0,25,25,114,1,,,,,,,,
,,,,,,,,,,,,natural,ntaural,NATURAL,TL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.83894,0,26,26,37,1,,,,,,,,
,,,,,,,,,,,,wilked,wikled,WILKED,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.80171,0,27,27,152,1,,,,,,,,
,,,,,,,,,,,,match,mtach,MATCH,TL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.530925,0,28,28,35,1,,,,,,,,
,,,,,,,,,,,,smooth,swioth,SMOOTH,RL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.666695,0,29,29,59,1,,,,,,,,
,,,,,,,,,,,,lying,liyng,LYING,TL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.5349,0,30,30,33,1,,,,,,,,
,,,,,,,,,,,,canivan,canuran,CANIVAN,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.72945,0,31,31,84,1,,,,,,,,
,,,,,,,,,,,,talking,tirking,TALKING,RL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.96397,0,32,32,70,1,,,,,,,,
,,,,,,,,,,,,pigeon,pigoen,PIGEON,TL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.8658,0,33,33,45,1,,,,,,,,
,,,,,,,,,,,,summer,sirmer,SUMMER,RL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.628015,0,34,34,67,1,,,,,,,,
,,,,,,,,,,,,asbrunaut,andrunaut,ASBRUNAUT,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.767105,0,35,35,80,1,,,,,,,,
,,,,,,,,,,,,pavement,pavemnet,PAVEMENT,TL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.635435,0,36,36,42,1,,,,,,,,
,,,,,,,,,,,,chupter,chufler,CHUPTER,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.700185,0,37,37,87,1,,,,,,,,
,,,,,,,,,,,,spailt,spalit,SPAILT,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.63511,0,38,38,133,1,,,,,,,,
,,,,,,,,,,,,taidor,tiador,TAIDOR,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.65531,0,39,39,145,1,,,,,,,,
,,,,,,,,,,,,spear,swiar,SPEAR,RL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.767605,0,40,40,62,1,,,,,,,,
,,,,,,,,,,,,referee,refeere,REFEREE,TL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.736415,0,41,41,52,1,,,,,,,,
,,,,,,,,,,,,snake,sorke,SNAKE,RL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.669835,0,42,42,61,1,,,,,,,,
,,,,,,,,,,,,blanket,blandit,BLANKET,RL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.618705,0,43,43,8,1,,,,,,,,
,,,,,,,,,,,,stody,sotdy,STODY,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.56691,0,44,44,142,1,,,,,,,,
,,,,,,,,,,,,dimotaurs,dizetaurs,DIMOTAURS,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.605545,0,45,45,94,1,,,,,,,,
,,,,,,,,,,,,hotel,htoel,HOTEL,TL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.437315,0,46,46,27,1,,,,,,,,
,,,,,,,,,,,,callage,calluze,CALLAGE,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.76157,0,47,47,83,1,,,,,,,,
,,,,,,,,,,,,trapped,twupped,TRAPPED,RL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,0,2.8056,0,48,48,73,1,,,,,,,,
,,,,,,,,,,,,renorded,renroded,RENORDED,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.76724,0,49,49,124,1,,,,,,,,
,,,,,,,,,,,,influence,ifnluence,INFLUENCE,TL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.60456,0,50,50,28,1,,,,,,,,
,,,,,,,,,,,,awful,awdal,AWFUL,RL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.5516,0,51,51,3,1,,,,,,,,
,,,,,,,,,,,,boach,beuch,BOACH,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.63719,0,52,52,82,1,,,,,,,,
,,,,,,,,,,,,stoze,sotze,STOZE,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.700565,0,53,53,141,1,,,,,,,,
,,,,,,,,,,,,vegetable,vifetable,VEGETABLE,RL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.67967,0,54,54,74,1,,,,,,,,
,,,,,,,,,,,,sturfish,strufish,STURFISH,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.70328,0,55,55,139,1,,,,,,,,
,,,,,,,,,,,,almond,almard,ALMOND,RL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.499745,0,56,56,0,1,,,,,,,,
,,,,,,,,,,,,kitchen,ktichen,KITCHEN,TL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.458095,0,57,57,30,1,,,,,,,,
,,,,,,,,,,,,crockle,chickle,CROCKLE,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.68297,0,58,58,89,1,,,,,,,,
,,,,,,,,,,,,button,butsan,BUTTON,RL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.653635,0,59,59,10,1,,,,,,,,
,,,,,,,,,,,,chicken,chicwan,CHICKEN,RL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.57377,0,60,60,11,1,,,,,,,,
,,,,,,,,,,,,alphabet,alphamot,ALPHABET,RL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.51491,0,61,61,1,1,,,,,,,,
,,,,,,,,,,,,hoafe,houte,HOAFE,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.61661,0,62,62,107,1,,,,,,,,
,,,,,,,,,,,,stoff,sotff,STOFF,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.768675,0,63,63,134,1,,,,,,,,
,,,,,,,,,,,,playnime,planyime,PLAYNIME,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,1.03435,0,64,64,120,1,,,,,,,,
,,,,,,,,,,,,thirns,thrins,THIRNS,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.558355,0,65,65,148,1,,,,,,,,
,,,,,,,,,,,,legend,lgeend,LEGEND,TL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.512125,0,66,66,31,1,,,,,,,,
,,,,,,,,,,,,dentist,dentort,DENTIST,RL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.634195,0,67,67,13,1,,,,,,,,
,,,,,,,,,,,,wardrobe,wendrobe,WARDROBE,RL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,0,1.16672,0,68,68,75,1,,,,,,,,
,,,,,,,,,,,,winner,wroner,WINNER,RL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.6372,0,69,69,76,1,,,,,,,,
,,,,,,,,,,,,enezies,enefoes,ENEZIES,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.74867,0,70,70,98,1,,,,,,,,
,,,,,,,,,,,,statue,skitue,STATUE,RL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,0,0.518695,0,71,71,64,1,,,,,,,,
,,,,,,,,,,,,entry,endly,ENTRY,RL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.60708,0,72,72,15,1,,,,,,,,
,,,,,,,,,,,,patient,patinet,PATIENT,TL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.483055,0,73,73,41,1,,,,,,,,
,,,,,,,,,,,,emter,erfer,EMTER,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.64974,0,74,74,99,1,,,,,,,,
,,,,,,,,,,,,panther,pantehr,PANTHER,TL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.79946,0,75,75,40,1,,,,,,,,
,,,,,,,,,,,,markles,martnes,MARKLES,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.654455,0,76,76,112,1,,,,,,,,
,,,,,,,,,,,,yowned,yonwed,YOWNED,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,0,0.699965,0,77,77,155,1,,,,,,,,
,,,,,,,,,,,,forty,froty,FORTY,TL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.66634,0,78,78,21,1,,,,,,,,
,,,,,,,,,,,,penguin,pengiun,PENGUIN,TL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.557395,0,79,79,43,1,,,,,,,,
,,,,,,,,,,,,holmits,hofnits,HOLMITS,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.84902,0,80,80,108,1,,,,,,,,
,,,,,,,,,,,,outside,outsdie,OUTSIDE,TL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.61308,0,81,81,39,1,,,,,,,,
,,,,,,,,,,,,story,slary,STORY,RL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.76819,0,82,82,66,1,,,,,,,,
,,,,,,,,,,,,senved,serced,SENVED,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.617305,0,83,83,101,1,,,,,,,,
,,,,,,,,,,,,dored,dized,DORED,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.747735,0,84,84,96,1,,,,,,,,
,,,,,,,,,,,,swump,suwmp,SWUMP,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.56587,0,85,85,144,1,,,,,,,,
,,,,,,,,,,,,esferiment,emteriment,ESFERIMENT,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.647805,0,86,86,100,1,,,,,,,,
,,,,,,,,,,,,skiffed,skfifed,SKIFFED,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.83764,0,87,87,130,1,,,,,,,,
,,,,,,,,,,,,instant,isntant,INSTANT,TL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.45338,0,88,88,29,1,,,,,,,,
,,,,,,,,,,,,wutch,wucth,WUTCH,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.668615,0,89,89,154,1,,,,,,,,
,,,,,,,,,,,,robber,robebr,ROBBER,TL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.53123,0,90,90,54,1,,,,,,,,
,,,,,,,,,,,,twotched,towtched,TWOTCHED,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,0,0.80209,0,91,91,151,1,,,,,,,,
,,,,,,,,,,,,spoff,sopff,SPOFF,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.631255,0,92,92,143,1,,,,,,,,
,,,,,,,,,,,,child,chand,CHILD,RL2,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.553415,0,93,93,12,1,,,,,,,,
,,,,,,,,,,,,hibernate,hbiernate,HIBERNATE,TL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.585185,0,94,94,24,1,,,,,,,,
,,,,,,,,,,,,sleeve,staeve,SLEEVE,RL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.796585,0,95,95,58,1,,,,,,,,
,,,,,,,,,,,,meanwhile,maenwhile,MEANWHILE,TL1,m,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.452875,0,96,96,36,1,,,,,,,,
,,,,,,,,,,,,knorn,klarn,KNORN,RLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.63247,0,97,97,109,1,,,,,,,,
,,,,,,,,,,,,tronch,tornch,TRONCH,TLNW,z,5011,2020-10-07_15h19.35.653,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.700995,0,98,98,150,1,,,,,,,,
