Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participants I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_3.keys,key_resp_3.rt,typedWord,key_resp_4.keys,key_resp_4.rt,typedWord2,key_resp_5.keys,key_resp_5.rt
,,,,m,1,1.09632,0,14,14,1,1,elderflower,elferdower,ELDERFLOWER,WTL,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.926185,0,15,15,5,1,library,lirbary,LIBRARY,WTL,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.82071,0,16,16,23,1,cnipper,crupper,CNIPPER,NWRL,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,z,1,1.41386,0,17,17,18,1,alacus,afogus,ALACUS,NWRL,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,0,,0,18,18,20,1,bubbfes,buddfes,BUBBFES,NWRL,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,m,1,1.29838,0,19,19,0,1,coral,croal,CORAL,WTL,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,z,1,1.03749,0,20,20,16,1,clirate,crilate,CLIRATE,NWTL,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.900235,0,21,21,19,1,bacoon,barkon,BACOON,NWRL,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,m,1,0.858645,0,22,22,7,1,nursery,nuftery,NURSERY,WRL,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,z,1,0.714065,0,23,23,21,1,campet,cantet,CAMPET,NWRL,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,dored,dized,DORED,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,space,26.616925,z,1,0.52414,0,0,0,96,1,,,,,,,,
,,,,,,,,,,,,mirtioned,minfioned,MIRTIONED,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.530775,0,1,1,113,1,,,,,,,,
,,,,,,,,,,,,believe,beliane,BELIEVE,RL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.56345,0,2,2,5,1,,,,,,,,
,,,,,,,,,,,,dentist,dentort,DENTIST,RL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.49813,0,3,3,13,1,,,,,,,,
,,,,,,,,,,,,curfomers,confomers,CURFOMERS,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.48616,0,4,4,93,1,,,,,,,,
,,,,,,,,,,,,crockle,chickle,CROCKLE,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.46046,0,5,5,89,1,,,,,,,,
,,,,,,,,,,,,stoff,sotff,STOFF,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.48777,0,6,6,134,1,,,,,,,,
,,,,,,,,,,,,snack,swyck,SNACK,RL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.619665,0,7,7,60,1,,,,,,,,
,,,,,,,,,,,,dimotaurs,dizetaurs,DIMOTAURS,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.482605,0,8,8,94,1,,,,,,,,
,,,,,,,,,,,,instant,isntant,INSTANT,TL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.50307,0,9,9,29,1,,,,,,,,
,,,,,,,,,,,,ghost,gohst,GHOST,TL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.425205,0,10,10,22,1,,,,,,,,
,,,,,,,,,,,,panther,pantehr,PANTHER,TL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.5187,0,11,11,40,1,,,,,,,,
,,,,,,,,,,,,powerful,powerufl,POWERFUL,TL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.40598,0,12,12,49,1,,,,,,,,
,,,,,,,,,,,,spoff,sopff,SPOFF,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.42164,0,13,13,143,1,,,,,,,,
,,,,,,,,,,,,clavely,chovely,CLAVELY,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.523145,0,14,14,88,1,,,,,,,,
,,,,,,,,,,,,pevuliar,peuvliar,PEVULIAR,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.542205,0,15,15,119,1,,,,,,,,
,,,,,,,,,,,,outside,outsdie,OUTSIDE,TL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.40872,0,16,16,39,1,,,,,,,,
,,,,,,,,,,,,chupter,chufler,CHUPTER,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.46434,0,17,17,87,1,,,,,,,,
,,,,,,,,,,,,round,ronud,ROUND,TL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.420515,0,18,18,55,1,,,,,,,,
,,,,,,,,,,,,influence,ifnluence,INFLUENCE,TL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.4683,0,19,19,28,1,,,,,,,,
,,,,,,,,,,,,niffling,nitffing,NIFFLING,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.447885,0,20,20,116,1,,,,,,,,
,,,,,,,,,,,,stomach,slumach,STOMACH,RL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.5178,0,21,21,65,1,,,,,,,,
,,,,,,,,,,,,chicken,chicwan,CHICKEN,RL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.54779,0,22,22,11,1,,,,,,,,
,,,,,,,,,,,,crishing,conshing,CRISHING,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.568,0,23,23,90,1,,,,,,,,
,,,,,,,,,,,,renorded,renroded,RENORDED,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.56001,0,24,24,124,1,,,,,,,,
,,,,,,,,,,,,drink,drosk,DRINK,RL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.58105,0,25,25,14,1,,,,,,,,
,,,,,,,,,,,,talking,tirking,TALKING,RL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.57175,0,26,26,70,1,,,,,,,,
,,,,,,,,,,,,scraff,srcaff,SCRAFF,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.971885,0,27,27,128,1,,,,,,,,
,,,,,,,,,,,,hospital,hsopital,HOSPITAL,TL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.45626,0,28,28,26,1,,,,,,,,
,,,,,,,,,,,,potato,pottao,POTATO,TL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.454895,0,29,29,48,1,,,,,,,,
,,,,,,,,,,,,rolief,roleif,ROLIEF,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.547675,0,30,30,125,1,,,,,,,,
,,,,,,,,,,,,plain,plian,PLAIN,TL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.3971,0,31,31,46,1,,,,,,,,
,,,,,,,,,,,,story,slary,STORY,RL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.482985,0,32,32,66,1,,,,,,,,
,,,,,,,,,,,,proffed,porffed,PROFFED,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.50415,0,33,33,122,1,,,,,,,,
,,,,,,,,,,,,twotched,towtched,TWOTCHED,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.548105,0,34,34,151,1,,,,,,,,
,,,,,,,,,,,,skiffed,skfifed,SKIFFED,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.63082,0,35,35,130,1,,,,,,,,
,,,,,,,,,,,,woary,woray,WOARY,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.466955,0,36,36,153,1,,,,,,,,
,,,,,,,,,,,,almond,almard,ALMOND,RL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.484845,0,37,37,0,1,,,,,,,,
,,,,,,,,,,,,penguin,pengiun,PENGUIN,TL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.430985,0,38,38,43,1,,,,,,,,
,,,,,,,,,,,,boach,beuch,BOACH,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.44309,0,39,39,82,1,,,,,,,,
,,,,,,,,,,,,forty,froty,FORTY,TL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.47516,0,40,40,21,1,,,,,,,,
,,,,,,,,,,,,thirns,thrins,THIRNS,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.48087,0,41,41,148,1,,,,,,,,
,,,,,,,,,,,,grufes,glofes,GRUFES,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.45308,0,42,42,105,1,,,,,,,,
,,,,,,,,,,,,following,followarg,FOLLOWING,RL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.547415,0,43,43,18,1,,,,,,,,
,,,,,,,,,,,,singer,sinegr,SINGER,TL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.499265,0,44,44,57,1,,,,,,,,
,,,,,,,,,,,,kitchen,ktichen,KITCHEN,TL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.45302,0,45,45,30,1,,,,,,,,
,,,,,,,,,,,,around,aroild,AROUND,RL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.51511,0,46,46,2,1,,,,,,,,
,,,,,,,,,,,,leopard,loepard,LEOPARD,TL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.513195,0,47,47,32,1,,,,,,,,
,,,,,,,,,,,,knorn,klarn,KNORN,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.45671,0,48,48,109,1,,,,,,,,
,,,,,,,,,,,,thoatre,thotare,THOATRE,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.509355,0,49,49,147,1,,,,,,,,
,,,,,,,,,,,,yowned,yonwed,YOWNED,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.54763,0,50,50,155,1,,,,,,,,
,,,,,,,,,,,,difentions,difortions,DIFENTIONS,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.40096,0,51,51,95,1,,,,,,,,
,,,,,,,,,,,,snake,sorke,SNAKE,RL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.399625,0,52,52,61,1,,,,,,,,
,,,,,,,,,,,,winner,wroner,WINNER,RL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,0,0.44153,0,53,53,76,1,,,,,,,,
,,,,,,,,,,,,hibernate,hbiernate,HIBERNATE,TL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.520605,0,54,54,24,1,,,,,,,,
,,,,,,,,,,,,wardrobe,wendrobe,WARDROBE,RL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.621715,0,55,55,75,1,,,,,,,,
,,,,,,,,,,,,esferiment,emteriment,ESFERIMENT,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.536195,0,56,56,100,1,,,,,,,,
,,,,,,,,,,,,meanwhile,maenwhile,MEANWHILE,TL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.438605,0,57,57,36,1,,,,,,,,
,,,,,,,,,,,,gniching,gruching,GNICHING,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.472525,0,58,58,104,1,,,,,,,,
,,,,,,,,,,,,midute,midoke,MIDUTE,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.60214,0,59,59,114,1,,,,,,,,
,,,,,,,,,,,,caterpiddar,catonpiddar,CATERPIDDAR,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.514515,0,60,60,86,1,,,,,,,,
,,,,,,,,,,,,petrol,petorl,PETROL,TL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.435325,0,61,61,44,1,,,,,,,,
,,,,,,,,,,,,senved,serced,SENVED,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.531015,0,62,62,101,1,,,,,,,,
,,,,,,,,,,,,print,prnit,PRINT,TL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.49137,0,63,63,51,1,,,,,,,,
,,,,,,,,,,,,rolin,roiln,ROLIN,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.48102,0,64,64,126,1,,,,,,,,
,,,,,,,,,,,,vegetable,vifetable,VEGETABLE,RL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.660945,0,65,65,74,1,,,,,,,,
,,,,,,,,,,,,taidor,tiador,TAIDOR,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.488425,0,66,66,145,1,,,,,,,,
,,,,,,,,,,,,fulore,fitore,FULORE,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.49758,0,67,67,103,1,,,,,,,,
,,,,,,,,,,,,foreign,froeign,FOREIGN,TL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.480845,0,68,68,19,1,,,,,,,,
,,,,,,,,,,,,tomay,toamy,TOMAY,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.447505,0,69,69,149,1,,,,,,,,
,,,,,,,,,,,,orchestra,ocrhesta,ORCHESTRA,TL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.580745,0,70,70,38,1,,,,,,,,
,,,,,,,,,,,,arvument,ansument,ARVUMENT,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.581285,0,71,71,79,1,,,,,,,,
,,,,,,,,,,,,robber,robebr,ROBBER,TL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.409445,0,72,72,54,1,,,,,,,,
,,,,,,,,,,,,cammied,cammoad,CAMMIED,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.492675,0,73,73,85,1,,,,,,,,
,,,,,,,,,,,,match,mtach,MATCH,TL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.449265,0,74,74,35,1,,,,,,,,
,,,,,,,,,,,,swallow,smollow,SWALLOW,RL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.44729,0,75,75,69,1,,,,,,,,
,,,,,,,,,,,,patient,patinet,PATIENT,TL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.48364,0,76,76,41,1,,,,,,,,
,,,,,,,,,,,,rimble,ribmle,RIMBLE,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.531225,0,77,77,127,1,,,,,,,,
,,,,,,,,,,,,dufty,dulpy,DUFTY,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.457215,0,78,78,97,1,,,,,,,,
,,,,,,,,,,,,lying,liyng,LYING,TL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.41488,0,79,79,33,1,,,,,,,,
,,,,,,,,,,,,asbrunaut,andrunaut,ASBRUNAUT,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.680805,0,80,80,80,1,,,,,,,,
,,,,,,,,,,,,sleeve,staeve,SLEEVE,RL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.547895,0,81,81,58,1,,,,,,,,
,,,,,,,,,,,,summer,sirmer,SUMMER,RL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.597945,0,82,82,67,1,,,,,,,,
,,,,,,,,,,,,enezies,enefoes,ENEZIES,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.448945,0,83,83,98,1,,,,,,,,
,,,,,,,,,,,,crims,cloms,CRIMS,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.552785,0,84,84,91,1,,,,,,,,
,,,,,,,,,,,,markles,martnes,MARKLES,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.6142,0,85,85,112,1,,,,,,,,
,,,,,,,,,,,,stipping,stippnig,STIPPING,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.611305,0,86,86,140,1,,,,,,,,
,,,,,,,,,,,,pench,pnech,PENCH,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.58637,0,87,87,118,1,,,,,,,,
,,,,,,,,,,,,wutch,wucth,WUTCH,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.458625,0,88,88,154,1,,,,,,,,
,,,,,,,,,,,,emter,erfer,EMTER,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.57769,0,89,89,99,1,,,,,,,,
,,,,,,,,,,,,privary,privray,PRIVARY,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.54779,0,90,90,121,1,,,,,,,,
,,,,,,,,,,,,troasure,trosaure,TROASURE,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,1.986255,0,91,91,146,1,,,,,,,,
,,,,,,,,,,,,heafs,heils,HEAFS,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.5144,0,92,92,106,1,,,,,,,,
,,,,,,,,,,,,standust,stadnust,STANDUST,TLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.58134,0,93,93,138,1,,,,,,,,
,,,,,,,,,,,,burning,burnarg,BURNING,RL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.63684,0,94,94,9,1,,,,,,,,
,,,,,,,,,,,,hoafe,houte,HOAFE,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.53913,0,95,95,107,1,,,,,,,,
,,,,,,,,,,,,sunset,simset,SUNSET,RL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.468285,0,96,96,68,1,,,,,,,,
,,,,,,,,,,,,bidger,bofger,BIDGER,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.473275,0,97,97,81,1,,,,,,,,
,,,,,,,,,,,,blanket,blandit,BLANKET,RL2,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.54671,0,98,98,8,1,,,,,,,,
,,,,,,,,,,,,smooth,swioth,SMOOTH,RL1,m,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,m,1,0.575895,0,99,99,59,1,,,,,,,,
,,,,,,,,,,,,apting,azking,APTING,RLNW,z,5737,2020-10-21_16h50.47.069,ColomboPrimingTaskD,2020.1.2,Win32,60,,,z,1,0.59211,0,100,100,78,1,,,,,,,,
