Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participants I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_3.keys,key_resp_3.rt,typedWord,key_resp_4.keys,key_resp_4.rt,typedWord2,key_resp_5.keys,key_resp_5.rt
,,,,,,,,,,,,child,chand,CHILD,RL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.64968,0,8,8,12,1,,,,,,,,
,,,,,,,,,,,,rolief,roleif,ROLIEF,TLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.65014,0,9,9,125,1,,,,,,,,
,,,,,,,,,,,,woary,woray,WOARY,TLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.57105,0,10,10,153,1,,,,,,,,
,,,,,,,,,,,,blanket,blandit,BLANKET,RL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.81665,0,11,11,8,1,,,,,,,,
,,,,,,,,,,,,boach,beuch,BOACH,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,1.03094,0,12,12,82,1,,,,,,,,
,,,,,,,,,,,,influence,ifnluence,INFLUENCE,TL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.802425,0,13,13,28,1,,,,,,,,
,,,,,,,,,,,,sturfish,strufish,STURFISH,TLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.729965,0,14,14,139,1,,,,,,,,
,,,,,,,,,,,,snack,swyck,SNACK,RL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.670865,0,15,15,60,1,,,,,,,,
,,,,,,,,,,,,flazer,fruzer,FLAZER,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.710885,0,16,16,102,1,,,,,,,,
,,,,,,,,,,,,basket,baslit,BASKET,RL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.66511,0,17,17,4,1,,,,,,,,
,,,,,,,,,,,,button,butsan,BUTTON,RL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.735055,0,18,18,10,1,,,,,,,,
,,,,,,,,,,,,emter,erfer,EMTER,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.78558,0,19,19,99,1,,,,,,,,
,,,,,,,,,,,,markles,martnes,MARKLES,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.73272,0,20,20,112,1,,,,,,,,
,,,,,,,,,,,,alphabet,alphamot,ALPHABET,RL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.778525,0,21,21,1,1,,,,,,,,
,,,,,,,,,,,,apting,azking,APTING,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.836005,0,22,22,78,1,,,,,,,,
,,,,,,,,,,,,penguin,pengiun,PENGUIN,TL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.651305,0,23,23,43,1,,,,,,,,
,,,,,,,,,,,,wutch,wucth,WUTCH,TLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.82171,0,24,24,154,1,,,,,,,,
,,,,,,,,,,,,vegetable,vifetable,VEGETABLE,RL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.581405,0,25,25,74,1,,,,,,,,
,,,,,,,,,,,,following,followarg,FOLLOWING,RL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.60098,0,26,26,18,1,,,,,,,,
,,,,,,,,,,,,pavement,pavemnet,PAVEMENT,TL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.78087,0,27,27,42,1,,,,,,,,
,,,,,,,,,,,,ghost,gohst,GHOST,TL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.497395,0,28,28,22,1,,,,,,,,
,,,,,,,,,,,,robber,robebr,ROBBER,TL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.69821,0,29,29,54,1,,,,,,,,
,,,,,,,,,,,,petrol,petorl,PETROL,TL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.605315,0,30,30,44,1,,,,,,,,
,,,,,,,,,,,,return,retrun,RETURN,TL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.53327,0,31,31,53,1,,,,,,,,
,,,,,,,,,,,,chicken,chicwan,CHICKEN,RL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.616355,0,32,32,11,1,,,,,,,,
,,,,,,,,,,,,mirtioned,minfioned,MIRTIONED,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.68107,0,33,33,113,1,,,,,,,,
,,,,,,,,,,,,caterpiddar,catonpiddar,CATERPIDDAR,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.699455,0,34,34,86,1,,,,,,,,
,,,,,,,,,,,,drink,drosk,DRINK,RL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.552755,0,35,35,14,1,,,,,,,,
,,,,,,,,,,,,grufes,glofes,GRUFES,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.64869,0,36,36,105,1,,,,,,,,
,,,,,,,,,,,,twotched,towtched,TWOTCHED,TLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.84713,0,37,37,151,1,,,,,,,,
,,,,,,,,,,,,sporks,sproks,SPORKS,TLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.81768,0,38,38,132,1,,,,,,,,
,,,,,,,,,,,,stilks,stliks,STILKS,TLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.72931,0,39,39,135,1,,,,,,,,
,,,,,,,,,,,,chupter,chufler,CHUPTER,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.71784,0,40,40,87,1,,,,,,,,
,,,,,,,,,,,,instant,isntant,INSTANT,TL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.815245,0,41,41,29,1,,,,,,,,
,,,,,,,,,,,,round,ronud,ROUND,TL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.633855,0,42,42,55,1,,,,,,,,
,,,,,,,,,,,,stoff,sotff,STOFF,TLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.716135,0,43,43,134,1,,,,,,,,
,,,,,,,,,,,,prince,pricne,PRINCE,TL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.517405,0,44,44,50,1,,,,,,,,
,,,,,,,,,,,,print,prnit,PRINT,TL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.472515,0,45,45,51,1,,,,,,,,
,,,,,,,,,,,,singer,sinegr,SINGER,TL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.582865,0,46,46,57,1,,,,,,,,
,,,,,,,,,,,,orchestra,ocrhesta,ORCHESTRA,TL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.852,0,47,47,38,1,,,,,,,,
,,,,,,,,,,,,foreign,froeign,FOREIGN,TL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.538085,0,48,48,19,1,,,,,,,,
,,,,,,,,,,,,birthday,birthloy,BIRTHDAY,RL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,1.005245,0,49,49,6,1,,,,,,,,
,,,,,,,,,,,,pigeon,pigoen,PIGEON,TL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.83112,0,50,50,45,1,,,,,,,,
,,,,,,,,,,,,motter,mlater,MOTTER,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.71733,0,51,51,115,1,,,,,,,,
,,,,,,,,,,,,loarnt,lozint,LOARNT,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.68878,0,52,52,110,1,,,,,,,,
,,,,,,,,,,,,hoafe,houte,HOAFE,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.581375,0,53,53,107,1,,,,,,,,
,,,,,,,,,,,,scraff,srcaff,SCRAFF,TLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,0,0.811625,0,54,54,128,1,,,,,,,,
,,,,,,,,,,,,dimotaurs,dizetaurs,DIMOTAURS,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.595225,0,55,55,94,1,,,,,,,,
,,,,,,,,,,,,privary,privray,PRIVARY,TLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.664005,0,56,56,121,1,,,,,,,,
,,,,,,,,,,,,taidor,tiador,TAIDOR,TLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.619005,0,57,57,145,1,,,,,,,,
,,,,,,,,,,,,skirping,skriping,SKIRPING,TLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.66246,0,58,58,131,1,,,,,,,,
,,,,,,,,,,,,senved,serced,SENVED,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.87829,0,59,59,101,1,,,,,,,,
,,,,,,,,,,,,environment,environmart,ENVIRONMENT,RL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.628055,0,60,60,16,1,,,,,,,,
,,,,,,,,,,,,kitchen,ktichen,KITCHEN,TL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.555115,0,61,61,30,1,,,,,,,,
,,,,,,,,,,,,asbrunaut,andrunaut,ASBRUNAUT,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.66103,0,62,62,80,1,,,,,,,,
,,,,,,,,,,,,stomach,slumach,STOMACH,RL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.566,0,63,63,65,1,,,,,,,,
,,,,,,,,,,,,heafs,heils,HEAFS,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.555365,0,64,64,106,1,,,,,,,,
,,,,,,,,,,,,curfomers,confomers,CURFOMERS,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,1.282345,0,65,65,93,1,,,,,,,,
,,,,,,,,,,,,almond,almard,ALMOND,RL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,1.24541,0,66,66,0,1,,,,,,,,
,,,,,,,,,,,,leopard,loepard,LEOPARD,TL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.747505,0,67,67,32,1,,,,,,,,
,,,,,,,,,,,,spirit,smorit,SPIRIT,RL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.767275,0,68,68,63,1,,,,,,,,
,,,,,,,,,,,,crishing,conshing,CRISHING,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.719605,0,69,69,90,1,,,,,,,,
,,,,,,,,,,,,renorded,renroded,RENORDED,TLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.681045,0,70,70,124,1,,,,,,,,
,,,,,,,,,,,,forty,froty,FORTY,TL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.635655,0,71,71,21,1,,,,,,,,
,,,,,,,,,,,,outside,outsdie,OUTSIDE,TL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.6651,0,72,72,39,1,,,,,,,,
,,,,,,,,,,,,holiday,hloiday,HOLIDAY,TL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,1.06762,0,73,73,25,1,,,,,,,,
,,,,,,,,,,,,dufty,dulpy,DUFTY,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.76511,0,74,74,97,1,,,,,,,,
,,,,,,,,,,,,dored,dized,DORED,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.638655,0,75,75,96,1,,,,,,,,
,,,,,,,,,,,,trapped,twupped,TRAPPED,RL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.899625,0,76,76,73,1,,,,,,,,
,,,,,,,,,,,,winner,wroner,WINNER,RL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.585585,0,77,77,76,1,,,,,,,,
,,,,,,,,,,,,difentions,difortions,DIFENTIONS,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,1.07886,0,78,78,95,1,,,,,,,,
,,,,,,,,,,,,statue,skitue,STATUE,RL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.767145,0,79,79,64,1,,,,,,,,
,,,,,,,,,,,,talking,tirking,TALKING,RL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.716715,0,80,80,70,1,,,,,,,,
,,,,,,,,,,,,story,slary,STORY,RL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.73433,0,81,81,66,1,,,,,,,,
,,,,,,,,,,,,holmits,hofnits,HOLMITS,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.586475,0,82,82,108,1,,,,,,,,
,,,,,,,,,,,,scratch,scracth,SCRATCH,TL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.57959,0,83,83,56,1,,,,,,,,
,,,,,,,,,,,,bidger,bofger,BIDGER,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.731085,0,84,84,81,1,,,,,,,,
,,,,,,,,,,,,skiffed,skfifed,SKIFFED,TLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.748565,0,85,85,130,1,,,,,,,,
,,,,,,,,,,,,arvument,ansument,ARVUMENT,RLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.68754,0,86,86,79,1,,,,,,,,
,,,,,,,,,,,,referee,refeere,REFEREE,TL2,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.68751,0,87,87,52,1,,,,,,,,
,,,,,,,,,,,,swallow,smollow,SWALLOW,RL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,1.071425,0,88,88,69,1,,,,,,,,
,,,,,,,,,,,,tourist,tawrist,TOURIST,RL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.78209,0,89,89,72,1,,,,,,,,
,,,,,,,,,,,,yowned,yonwed,YOWNED,TLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,1.311015,0,90,90,155,1,,,,,,,,
,,,,,,,,,,,,troasure,trosaure,TROASURE,TLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,0,1.151075,0,91,91,146,1,,,,,,,,
,,,,,,,,,,,,sleeve,staeve,SLEEVE,RL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,1.948235,0,92,92,58,1,,,,,,,,
,,,,,,,,,,,,forest,froest,FOREST,TL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.517345,0,93,93,20,1,,,,,,,,
,,,,,,,,,,,,spoff,sopff,SPOFF,TLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.64913,0,94,94,143,1,,,,,,,,
,,,,,,,,,,,,stull,stlul,STULL,TLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.665405,0,95,95,136,1,,,,,,,,
,,,,,,,,,,,,thought,treught,THOUGHT,RL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.733735,0,96,96,71,1,,,,,,,,
,,,,,,,,,,,,sibble,siblbe,SIBBLE,TLNW,z,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.68015,0,97,97,129,1,,,,,,,,
,,,,,,,,,,,,hibernate,hbiernate,HIBERNATE,TL1,m,3643,2020-10-20_14h32.33.089,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.714975,0,98,98,24,1,,,,,,,,
