Space1.keys,Space1.rt,Space2.keys,Space2.rt,key_resp.keys,key_resp.corr,key_resp.rt,Practice_loop.thisRepN,Practice_loop.thisTrialN,Practice_loop.thisN,Practice_loop.thisIndex,Practice_loop.ran,Target1,Prime,Target2,Type,CorrAns,Participants I.D.,date,expName,psychopyVersion,OS,frameRate,Space3.keys,Space3.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_3.keys,key_resp_3.rt,typedWord,key_resp_4.keys,key_resp_4.rt,typedWord2,key_resp_5.keys,key_resp_5.rt
,,,,m,1,1.831535,0,14,14,9,1,parcel,pafbel,PARCEL,WRL,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,0,1.99883,0,15,15,16,1,clirate,crilate,CLIRATE,NWTL,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,1.683455,0,16,16,13,1,cobcert,cocbert,COBCERT,NWTL,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,1.742975,0,17,17,21,1,campet,cantet,CAMPET,NWRL,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,1,1.31122,0,18,18,18,1,alacus,afogus,ALACUS,NWRL,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,1.078965,0,19,19,2,1,festival,fetsival,FESTIVAL,WTL,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,0,1.38055,0,20,20,22,1,chfistmas,chrustmas,CHFISTMAS,NWRL,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,z,0,1.11218,0,21,21,7,1,nursery,nuftery,NURSERY,WRL,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,1,2.16792,0,22,22,6,1,monopoly,mogomoly,MONOPOLY,WRL,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,m,0,1.633595,0,23,23,15,1,etephant,etpheant,ETEPHANT,NWTL,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,crockle,chickle,CROCKLE,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,space,10.491845,z,1,1.72793,0,0,0,89,1,,,,,,,,
,,,,,,,,,,,,stilks,stliks,STILKS,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,1.36234,0,1,1,135,1,,,,,,,,
,,,,,,,,,,,,hibernate,hbiernate,HIBERNATE,TL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,2.430905,0,2,2,24,1,,,,,,,,
,,,,,,,,,,,,wilked,wikled,WILKED,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.613445,0,3,3,152,1,,,,,,,,
,,,,,,,,,,,,market,mraket,MARKET,TL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,1.05242,0,4,4,34,1,,,,,,,,
,,,,,,,,,,,,instant,isntant,INSTANT,TL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,1.54753,0,5,5,29,1,,,,,,,,
,,,,,,,,,,,,playnime,planyime,PLAYNIME,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.514605,0,6,6,120,1,,,,,,,,
,,,,,,,,,,,,floats,flowks,FLOATS,RL2,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.81557,0,7,7,17,1,,,,,,,,
,,,,,,,,,,,,button,butsan,BUTTON,RL2,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.66559,0,8,8,10,1,,,,,,,,
,,,,,,,,,,,,dufty,dulpy,DUFTY,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,1.231125,0,9,9,97,1,,,,,,,,
,,,,,,,,,,,,senved,serced,SENVED,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,1.985725,0,10,10,101,1,,,,,,,,
,,,,,,,,,,,,spirit,smorit,SPIRIT,RL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.993445,0,11,11,63,1,,,,,,,,
,,,,,,,,,,,,rimble,ribmle,RIMBLE,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.09968,0,12,12,127,1,,,,,,,,
,,,,,,,,,,,,callage,calluze,CALLAGE,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.06508,0,13,13,83,1,,,,,,,,
,,,,,,,,,,,,holmits,hofnits,HOLMITS,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.345265,0,14,14,108,1,,,,,,,,
,,,,,,,,,,,,niffling,nitffing,NIFFLING,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,1.89389,0,15,15,116,1,,,,,,,,
,,,,,,,,,,,,woary,woray,WOARY,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.34942,0,16,16,153,1,,,,,,,,
,,,,,,,,,,,,leopard,loepard,LEOPARD,TL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,0,1.380925,0,17,17,32,1,,,,,,,,
,,,,,,,,,,,,lying,liyng,LYING,TL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,1.21812,0,18,18,33,1,,,,,,,,
,,,,,,,,,,,,winner,wroner,WINNER,RL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.69489,0,19,19,76,1,,,,,,,,
,,,,,,,,,,,,stomach,slumach,STOMACH,RL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,1.1709,0,20,20,65,1,,,,,,,,
,,,,,,,,,,,,pench,pnech,PENCH,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,0,0.81553,0,21,21,118,1,,,,,,,,
,,,,,,,,,,,,vegetable,vifetable,VEGETABLE,RL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,3.19929,0,22,22,74,1,,,,,,,,
,,,,,,,,,,,,plain,plian,PLAIN,TL2,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,2.851135,0,23,23,46,1,,,,,,,,
,,,,,,,,,,,,spear,swiar,SPEAR,RL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,1.21544,0,24,24,62,1,,,,,,,,
,,,,,,,,,,,,clavely,chovely,CLAVELY,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,1.57863,0,25,25,88,1,,,,,,,,
,,,,,,,,,,,,sturfish,strufish,STURFISH,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.91504,0,26,26,139,1,,,,,,,,
,,,,,,,,,,,,awful,awdal,AWFUL,RL2,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,2.16055,0,27,27,3,1,,,,,,,,
,,,,,,,,,,,,plastic,plasitc,PLASTIC,TL2,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.86249,0,28,28,47,1,,,,,,,,
,,,,,,,,,,,,twotched,towtched,TWOTCHED,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.077835,0,29,29,151,1,,,,,,,,
,,,,,,,,,,,,environment,environmart,ENVIRONMENT,RL2,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,1.247095,0,30,30,16,1,,,,,,,,
,,,,,,,,,,,,stull,stlul,STULL,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,1.229395,0,31,31,136,1,,,,,,,,
,,,,,,,,,,,,emter,erfer,EMTER,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.08052,0,32,32,99,1,,,,,,,,
,,,,,,,,,,,,asbrunaut,andrunaut,ASBRUNAUT,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,0,1.128005,0,33,33,80,1,,,,,,,,
,,,,,,,,,,,,orchestra,ocrhesta,ORCHESTRA,TL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,0,0.89496,0,34,34,38,1,,,,,,,,
,,,,,,,,,,,,yowned,yonwed,YOWNED,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,1.585395,0,35,35,155,1,,,,,,,,
,,,,,,,,,,,,dored,dized,DORED,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.8988,0,36,36,96,1,,,,,,,,
,,,,,,,,,,,,knorn,klarn,KNORN,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.96379,0,37,37,109,1,,,,,,,,
,,,,,,,,,,,,tronch,tornch,TRONCH,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.414425,0,38,38,150,1,,,,,,,,
,,,,,,,,,,,,boach,beuch,BOACH,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.013185,0,39,39,82,1,,,,,,,,
,,,,,,,,,,,,spailt,spalit,SPAILT,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.833195,0,40,40,133,1,,,,,,,,
,,,,,,,,,,,,snack,swyck,SNACK,RL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,1.23179,0,41,41,60,1,,,,,,,,
,,,,,,,,,,,,cammied,cammoad,CAMMIED,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,1.180555,0,42,42,85,1,,,,,,,,
,,,,,,,,,,,,snake,sorke,SNAKE,RL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.945655,0,43,43,61,1,,,,,,,,
,,,,,,,,,,,,esferiment,emteriment,ESFERIMENT,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,1.87776,0,44,44,100,1,,,,,,,,
,,,,,,,,,,,,standust,stadnust,STANDUST,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.211845,0,45,45,138,1,,,,,,,,
,,,,,,,,,,,,outside,outsdie,OUTSIDE,TL2,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,1.047825,0,46,46,39,1,,,,,,,,
,,,,,,,,,,,,match,mtach,MATCH,TL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,1.16501,0,47,47,35,1,,,,,,,,
,,,,,,,,,,,,forty,froty,FORTY,TL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,0,1.913555,0,48,48,21,1,,,,,,,,
,,,,,,,,,,,,winter,wycter,WINTER,RL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,2.250555,0,49,49,77,1,,,,,,,,
,,,,,,,,,,,,holiday,hloiday,HOLIDAY,TL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.881695,0,50,50,25,1,,,,,,,,
,,,,,,,,,,,,stipping,stippnig,STIPPING,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,0,2.07984,0,51,51,140,1,,,,,,,,
,,,,,,,,,,,,alphabet,alphamot,ALPHABET,RL2,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,2.56153,0,52,52,1,1,,,,,,,,
,,,,,,,,,,,,mirtioned,minfioned,MIRTIONED,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,3.047775,0,53,53,113,1,,,,,,,,
,,,,,,,,,,,,blanket,blandit,BLANKET,RL2,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,0,1.127825,0,54,54,8,1,,,,,,,,
,,,,,,,,,,,,swallow,smollow,SWALLOW,RL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.93633,0,55,55,69,1,,,,,,,,
,,,,,,,,,,,,scratch,scracth,SCRATCH,TL2,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,0,1.81355,0,56,56,56,1,,,,,,,,
,,,,,,,,,,,,stoze,sotze,STOZE,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.16457,0,57,57,141,1,,,,,,,,
,,,,,,,,,,,,crims,cloms,CRIMS,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.56153,0,58,58,91,1,,,,,,,,
,,,,,,,,,,,,forest,froest,FOREST,TL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.81385,0,59,59,20,1,,,,,,,,
,,,,,,,,,,,,privary,privray,PRIVARY,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,0,0.767275,0,60,60,121,1,,,,,,,,
,,,,,,,,,,,,around,aroild,AROUND,RL2,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,1.15981,0,61,61,2,1,,,,,,,,
,,,,,,,,,,,,tourist,tawrist,TOURIST,RL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.98282,0,62,62,72,1,,,,,,,,
,,,,,,,,,,,,spoff,sopff,SPOFF,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,0,1.060395,0,63,63,143,1,,,,,,,,
,,,,,,,,,,,,child,chand,CHILD,RL2,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,1.095825,0,64,64,12,1,,,,,,,,
,,,,,,,,,,,,natural,ntaural,NATURAL,TL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.66106,0,65,65,37,1,,,,,,,,
,,,,,,,,,,,,burning,burnarg,BURNING,RL2,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.89706,0,66,66,9,1,,,,,,,,
,,,,,,,,,,,,stimp,stmip,STIMP,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,1.077265,0,67,67,137,1,,,,,,,,
,,,,,,,,,,,,smooth,swioth,SMOOTH,RL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,1.67878,0,68,68,59,1,,,,,,,,
,,,,,,,,,,,,canivan,canuran,CANIVAN,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.29687,0,69,69,84,1,,,,,,,,
,,,,,,,,,,,,roinwater,rionwater,ROINWATER,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.61394,0,70,70,123,1,,,,,,,,
,,,,,,,,,,,,sporks,sproks,SPORKS,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.394775,0,71,71,132,1,,,,,,,,
,,,,,,,,,,,,rolief,roleif,ROLIEF,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.986505,0,72,72,125,1,,,,,,,,
,,,,,,,,,,,,birthday,birthloy,BIRTHDAY,RL2,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.81509,0,73,73,6,1,,,,,,,,
,,,,,,,,,,,,panther,pantehr,PANTHER,TL2,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.666305,0,74,74,40,1,,,,,,,,
,,,,,,,,,,,,prince,pricne,PRINCE,TL2,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,0,3.48203,0,75,75,50,1,,,,,,,,
,,,,,,,,,,,,pigeon,pigoen,PIGEON,TL2,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,0,0.688455,0,76,76,45,1,,,,,,,,
,,,,,,,,,,,,believe,beliane,BELIEVE,RL2,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.71499,0,77,77,5,1,,,,,,,,
,,,,,,,,,,,,grufes,glofes,GRUFES,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,3.28084,0,78,78,105,1,,,,,,,,
,,,,,,,,,,,,heafs,heils,HEAFS,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.178835,0,79,79,106,1,,,,,,,,
,,,,,,,,,,,,sleeve,staeve,SLEEVE,RL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,0,0.90403,0,80,80,58,1,,,,,,,,
,,,,,,,,,,,,motter,mlater,MOTTER,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,0,2.932665,0,81,81,115,1,,,,,,,,
,,,,,,,,,,,,statue,skitue,STATUE,RL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,0,2.153615,0,82,82,64,1,,,,,,,,
,,,,,,,,,,,,potato,pottao,POTATO,TL2,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,1.34828,0,83,83,48,1,,,,,,,,
,,,,,,,,,,,,thought,treught,THOUGHT,RL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,0.751115,0,84,84,71,1,,,,,,,,
,,,,,,,,,,,,lopely,lopary,LOPELY,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.43342,0,85,85,111,1,,,,,,,,
,,,,,,,,,,,,wutch,wucth,WUTCH,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,0.831055,0,86,86,154,1,,,,,,,,
,,,,,,,,,,,,pavement,pavemnet,PAVEMENT,TL2,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,0,2.295995,0,87,87,42,1,,,,,,,,
,,,,,,,,,,,,rolin,roiln,ROLIN,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.314615,0,88,88,126,1,,,,,,,,
,,,,,,,,,,,,trapped,twupped,TRAPPED,RL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,1.34939,0,89,89,73,1,,,,,,,,
,,,,,,,,,,,,wardrobe,wendrobe,WARDROBE,RL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,2.43233,0,90,90,75,1,,,,,,,,
,,,,,,,,,,,,swump,suwmp,SWUMP,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,1.41054,0,91,91,144,1,,,,,,,,
,,,,,,,,,,,,markles,martnes,MARKLES,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,1.464445,0,92,92,112,1,,,,,,,,
,,,,,,,,,,,,penguin,pengiun,PENGUIN,TL2,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,2.25378,0,93,93,43,1,,,,,,,,
,,,,,,,,,,,,kitchen,ktichen,KITCHEN,TL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,1.1498,0,94,94,30,1,,,,,,,,
,,,,,,,,,,,,dimotaurs,dizetaurs,DIMOTAURS,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.381945,0,95,95,94,1,,,,,,,,
,,,,,,,,,,,,skiffed,skfifed,SKIFFED,TLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.76579,0,96,96,130,1,,,,,,,,
,,,,,,,,,,,,arvument,ansument,ARVUMENT,RLNW,z,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,z,1,2.56713,0,97,97,79,1,,,,,,,,
,,,,,,,,,,,,hospital,hsopital,HOSPITAL,TL1,m,5026,2020-11-05_15h50.27.781,ColomboPrimingTaskD,2020.1.2,MacIntel,60,,,m,1,2.18027,0,98,98,26,1,,,,,,,,
